"x" "y" "Q" "10x10" "20x20" "ha4plot" "Forest" "uneqID"
"1369" 603322.43002 647137.43794 "3" "2" "C" "4" "A1" "2C4A1"
"1370" 603332.24629 647139.34603 "3" "2" "C" "4" "A1" "2C4A1"
"1371" 603330.3382 647149.1623 "3" "2" "C" "4" "A1" "2C4A1"
"1372" 603320.52193 647147.25421 "3" "2" "C" "4" "A1" "2C4A1"
"1373" 603324.33811 647127.621669999 "4" "3" "C" "4" "A1" "3C4A1"
"1374" 603334.15438 647129.529759999 "4" "3" "C" "4" "A1" "3C4A1"
"1375" 603332.24629 647139.34603 "4" "3" "C" "4" "A1" "3C4A1"
"1376" 603322.43002 647137.43794 "4" "3" "C" "4" "A1" "3C4A1"
"1377" 603332.24629 647139.34603 "1" "1" "H" "4" "A1" "1H4A1"
"1378" 603342.06256 647141.25412 "1" "1" "H" "4" "A1" "1H4A1"
"1379" 603340.15447 647151.07039 "1" "1" "H" "4" "A1" "1H4A1"
"1380" 603330.3382 647149.1623 "1" "1" "H" "4" "A1" "1H4A1"
"1381" 603334.15438 647129.529759999 "2" "4" "H" "4" "A1" "4H4A1"
"1382" 603343.97065 647131.437849999 "2" "4" "H" "4" "A1" "4H4A1"
"1383" 603342.06256 647141.25412 "2" "4" "H" "4" "A1" "4H4A1"
"1384" 603332.24629 647139.34603 "2" "4" "H" "4" "A1" "4H4A1"
"1385" 603342.06256 647141.25412 "3" "2" "H" "4" "A1" "2H4A1"
"1386" 603351.87883 647143.16221 "3" "2" "H" "4" "A1" "2H4A1"
"1387" 603349.97074 647152.97848 "3" "2" "H" "4" "A1" "2H4A1"
"1388" 603340.15447 647151.07039 "3" "2" "H" "4" "A1" "2H4A1"
"1389" 603343.97065 647131.437849999 "4" "3" "H" "4" "A1" "3H4A1"
"1390" 603353.78692 647133.345939999 "4" "3" "H" "4" "A1" "3H4A1"
"1391" 603351.87883 647143.16221 "4" "3" "H" "4" "A1" "3H4A1"
"1392" 603342.06256 647141.25412 "4" "3" "H" "4" "A1" "3H4A1"
"1393" 603349.97074 647152.97848 "1" "1" "M" "4" "A1" "1M4A1"
"1394" 603359.78701 647154.88657 "1" "1" "M" "4" "A1" "1M4A1"
"1395" 603361.6951 647145.070299999 "1" "1" "M" "4" "A1" "1M4A1"
"1396" 603351.87883 647143.16221 "1" "1" "M" "4" "A1" "1M4A1"
"1397" 603351.87883 647143.16221 "2" "4" "M" "4" "A1" "4M4A1"
"1398" 603361.6951 647145.070299999 "2" "4" "M" "4" "A1" "4M4A1"
"1399" 603363.60319 647135.254029999 "2" "4" "M" "4" "A1" "4M4A1"
"1400" 603353.78692 647133.345939999 "2" "4" "M" "4" "A1" "4M4A1"
"1401" 603361.6951 647145.070299999 "3" "2" "M" "4" "A1" "2M4A1"
"1402" 603371.51137 647146.978389999 "3" "2" "M" "4" "A1" "2M4A1"
"1403" 603369.60328 647156.79466 "3" "2" "M" "4" "A1" "2M4A1"
"1404" 603359.78701 647154.88657 "3" "2" "M" "4" "A1" "2M4A1"
"1405" 603363.60319 647135.254029999 "4" "3" "M" "4" "A1" "3M4A1"
"1406" 603373.41946 647137.162119999 "4" "3" "M" "4" "A1" "3M4A1"
"1407" 603371.51137 647146.978389999 "4" "3" "M" "4" "A1" "3M4A1"
"1408" 603361.6951 647145.070299999 "4" "3" "M" "4" "A1" "3M4A1"
"1409" 603371.51137 647146.978389999 "1" "1" "R" "4" "A1" "1R4A1"
"1410" 603381.32764 647148.88648 "1" "1" "R" "4" "A1" "1R4A1"
"1411" 603379.41955 647158.70275 "1" "1" "R" "4" "A1" "1R4A1"
"1412" 603369.60328 647156.79466 "1" "1" "R" "4" "A1" "1R4A1"
"1413" 603373.41946 647137.162119999 "2" "4" "R" "4" "A1" "4R4A1"
"1414" 603383.23573 647139.070209999 "2" "4" "R" "4" "A1" "4R4A1"
"1415" 603381.32764 647148.88648 "2" "4" "R" "4" "A1" "4R4A1"
"1416" 603371.51137 647146.978389999 "2" "4" "R" "4" "A1" "4R4A1"
"1417" 603379.41955 647158.70275 "3" "2" "R" "4" "A1" "2R4A1"
"1418" 603389.23582 647160.61084 "3" "2" "R" "4" "A1" "2R4A1"
"1419" 603391.14391 647150.794569999 "3" "2" "R" "4" "A1" "2R4A1"
"1420" 603381.32764 647148.88648 "3" "2" "R" "4" "A1" "2R4A1"
"1421" 603381.32764 647148.88648 "4" "3" "R" "4" "A1" "3R4A1"
"1422" 603391.14391 647150.794569999 "4" "3" "R" "4" "A1" "3R4A1"
"1423" 603393.052 647140.978299999 "4" "3" "R" "4" "A1" "3R4A1"
"1424" 603383.23573 647139.070209999 "4" "3" "R" "4" "A1" "3R4A1"
"1425" 603391.14391 647150.794569999 "1" "1" "W" "4" "A1" "1W4A1"
"1426" 603400.96018 647152.702659999 "1" "1" "W" "4" "A1" "1W4A1"
"1427" 603399.05209 647162.51893 "1" "1" "W" "4" "A1" "1W4A1"
"1428" 603389.23582 647160.61084 "1" "1" "W" "4" "A1" "1W4A1"
"1429" 603393.052 647140.978299999 "2" "4" "W" "4" "A1" "4W4A1"
"1430" 603402.86827 647142.886389999 "2" "4" "W" "4" "A1" "4W4A1"
"1431" 603400.96018 647152.702659999 "2" "4" "W" "4" "A1" "4W4A1"
"1432" 603391.14391 647150.794569999 "2" "4" "W" "4" "A1" "4W4A1"
"1433" 603400.96018 647152.702659999 "3" "2" "W" "4" "A1" "2W4A1"
"1434" 603410.77645 647154.61075 "3" "2" "W" "4" "A1" "2W4A1"
"1435" 603408.86836 647164.42702 "3" "2" "W" "4" "A1" "2W4A1"
"1436" 603399.05209 647162.51893 "3" "2" "W" "4" "A1" "2W4A1"
"1437" 603402.86827 647142.886389999 "4" "3" "W" "4" "A1" "3W4A1"
"1438" 603412.68454 647144.794479999 "4" "3" "W" "4" "A1" "3W4A1"
"1439" 603410.77645 647154.61075 "4" "3" "W" "4" "A1" "3W4A1"
"1440" 603400.96018 647152.702659999 "4" "3" "W" "4" "A1" "3W4A1"
"1441" 603324.33811 647127.621669999 "1" "1" "D" "4" "A1" "1D4A1"
"1442" 603326.2462 647117.805399999 "1" "1" "D" "4" "A1" "1D4A1"
"1443" 603316.42993 647115.897309999 "1" "1" "D" "4" "A1" "1D4A1"
"1444" 603314.52184 647125.713579999 "1" "1" "D" "4" "A1" "1D4A1"
"1445" 603334.15438 647129.529759999 "2" "4" "D" "4" "A1" "4D4A1"
"1446" 603336.06247 647119.71349 "2" "4" "D" "4" "A1" "4D4A1"
"1447" 603326.2462 647117.805399999 "2" "4" "D" "4" "A1" "4D4A1"
"1448" 603324.33811 647127.621669999 "2" "4" "D" "4" "A1" "4D4A1"
"1449" 603326.2462 647117.805399999 "3" "2" "D" "4" "A1" "2D4A1"
"1450" 603328.15429 647107.98913 "3" "2" "D" "4" "A1" "2D4A1"
"1451" 603318.33802 647106.08104 "3" "2" "D" "4" "A1" "2D4A1"
"1452" 603316.42993 647115.897309999 "3" "2" "D" "4" "A1" "2D4A1"
"1453" 603336.06247 647119.71349 "4" "3" "D" "4" "A1" "3D4A1"
"1454" 603337.97056 647109.89722 "4" "3" "D" "4" "A1" "3D4A1"
"1455" 603328.15429 647107.98913 "4" "3" "D" "4" "A1" "3D4A1"
"1456" 603326.2462 647117.805399999 "4" "3" "D" "4" "A1" "3D4A1"
"1457" 603334.15438 647129.529759999 "1" "1" "G" "4" "A1" "1G4A1"
"1458" 603336.06247 647119.71349 "1" "1" "G" "4" "A1" "1G4A1"
"1459" 603345.87874 647121.621579999 "1" "1" "G" "4" "A1" "1G4A1"
"1460" 603343.97065 647131.437849999 "1" "1" "G" "4" "A1" "1G4A1"
"1461" 603343.97065 647131.437849999 "2" "4" "G" "4" "A1" "4G4A1"
"1462" 603353.78692 647133.345939999 "2" "4" "G" "4" "A1" "4G4A1"
"1463" 603355.69501 647123.529669999 "2" "4" "G" "4" "A1" "4G4A1"
"1464" 603345.87874 647121.621579999 "2" "4" "G" "4" "A1" "4G4A1"
"1465" 603336.06247 647119.71349 "3" "2" "G" "4" "A1" "2G4A1"
"1466" 603337.97056 647109.89722 "3" "2" "G" "4" "A1" "2G4A1"
"1467" 603347.78683 647111.80531 "3" "2" "G" "4" "A1" "2G4A1"
"1468" 603345.87874 647121.621579999 "3" "2" "G" "4" "A1" "2G4A1"
"1469" 603345.87874 647121.621579999 "4" "3" "G" "4" "A1" "3G4A1"
"1470" 603347.78683 647111.80531 "4" "3" "G" "4" "A1" "3G4A1"
"1471" 603357.6031 647113.7134 "4" "3" "G" "4" "A1" "3G4A1"
"1472" 603355.69501 647123.529669999 "4" "3" "G" "4" "A1" "3G4A1"
"1473" 603363.60319 647135.254029999 "1" "1" "N" "4" "A1" "1N4A1"
"1474" 603353.78692 647133.345939999 "1" "1" "N" "4" "A1" "1N4A1"
"1475" 603355.69501 647123.529669999 "1" "1" "N" "4" "A1" "1N4A1"
"1476" 603365.51128 647125.437759999 "1" "1" "N" "4" "A1" "1N4A1"
"1477" 603373.41946 647137.16212 "2" "4" "N" "4" "A1" "4N4A1"
"1478" 603363.60319 647135.254029999 "2" "4" "N" "4" "A1" "4N4A1"
"1479" 603365.51128 647125.437759999 "2" "4" "N" "4" "A1" "4N4A1"
"1480" 603375.32755 647127.345849999 "2" "4" "N" "4" "A1" "4N4A1"
"1481" 603365.51128 647125.437759999 "3" "2" "N" "4" "A1" "2N4A1"
"1482" 603367.41937 647115.62149 "3" "2" "N" "4" "A1" "2N4A1"
"1483" 603357.6031 647113.7134 "3" "2" "N" "4" "A1" "2N4A1"
"1484" 603355.69501 647123.529669999 "3" "2" "N" "4" "A1" "2N4A1"
"1485" 603375.32755 647127.345849999 "4" "3" "N" "4" "A1" "3N4A1"
"1486" 603377.23564 647117.52958 "4" "3" "N" "4" "A1" "3N4A1"
"1487" 603367.41937 647115.62149 "4" "3" "N" "4" "A1" "3N4A1"
"1488" 603365.51128 647125.437759999 "4" "3" "N" "4" "A1" "3N4A1"
"1489" 603383.23573 647139.070209999 "1" "1" "Q" "4" "A1" "1Q4A1"
"1490" 603385.14382 647129.253939999 "1" "1" "Q" "4" "A1" "1Q4A1"
"1491" 603375.32755 647127.345849999 "1" "1" "Q" "4" "A1" "1Q4A1"
"1492" 603373.41946 647137.162119999 "1" "1" "Q" "4" "A1" "1Q4A1"
"1493" 603393.052 647140.978299999 "2" "4" "Q" "4" "A1" "4Q4A1"
"1494" 603394.96009 647131.16203 "2" "4" "Q" "4" "A1" "4Q4A1"
"1495" 603385.14382 647129.253939999 "2" "4" "Q" "4" "A1" "4Q4A1"
"1496" 603383.23573 647139.070209999 "2" "4" "Q" "4" "A1" "4Q4A1"
"1497" 603385.14382 647129.253939999 "3" "2" "Q" "4" "A1" "2Q4A1"
"1498" 603387.05191 647119.437669999 "3" "2" "Q" "4" "A1" "2Q4A1"
"1499" 603377.23564 647117.529579999 "3" "2" "Q" "4" "A1" "2Q4A1"
"1500" 603375.32755 647127.345849999 "3" "2" "Q" "4" "A1" "2Q4A1"
"1501" 603394.96009 647131.16203 "4" "3" "Q" "4" "A1" "3Q4A1"
"1502" 603385.14382 647129.253939999 "4" "3" "Q" "4" "A1" "3Q4A1"
"1503" 603387.05191 647119.437669999 "4" "3" "Q" "4" "A1" "3Q4A1"
"1504" 603396.86818 647121.345759999 "4" "3" "Q" "4" "A1" "3Q4A1"
"1505" 603393.052 647140.978299999 "1" "1" "X" "4" "A1" "1X4A1"
"1506" 603394.96009 647131.16203 "1" "1" "X" "4" "A1" "1X4A1"
"1507" 603404.77636 647133.07012 "1" "1" "X" "4" "A1" "1X4A1"
"1508" 603402.86827 647142.886389999 "1" "1" "X" "4" "A1" "1X4A1"
"1509" 603402.86827 647142.886389999 "2" "4" "X" "4" "A1" "4X4A1"
"1510" 603404.77636 647133.07012 "2" "4" "X" "4" "A1" "4X4A1"
"1511" 603414.59263 647134.978209999 "2" "4" "X" "4" "A1" "4X4A1"
"1512" 603412.68454 647144.794479999 "2" "4" "X" "4" "A1" "4X4A1"
"1513" 603394.96009 647131.16203 "3" "2" "X" "4" "A1" "2X4A1"
"1514" 603404.77636 647133.07012 "3" "2" "X" "4" "A1" "2X4A1"
"1515" 603406.68445 647123.25385 "3" "2" "X" "4" "A1" "2X4A1"
"1516" 603396.86818 647121.345759999 "3" "2" "X" "4" "A1" "2X4A1"
"1517" 603404.77636 647133.07012 "4" "3" "X" "4" "A1" "3X4A1"
"1518" 603414.59263 647134.978209999 "4" "3" "X" "4" "A1" "3X4A1"
"1519" 603416.50072 647125.16194 "4" "3" "X" "4" "A1" "3X4A1"
"1520" 603406.68445 647123.25385 "4" "3" "X" "4" "A1" "3X4A1"
"1521" 603318.33802 647106.08104 "1" "1" "E" "4" "A1" "1E4A1"
"1522" 603320.24611 647096.26477 "1" "1" "E" "4" "A1" "1E4A1"
"1523" 603330.06238 647098.17286 "1" "1" "E" "4" "A1" "1E4A1"
"1524" 603328.15429 647107.98913 "1" "1" "E" "4" "A1" "1E4A1"
"1525" 603328.15429 647107.98913 "2" "4" "E" "4" "A1" "4E4A1"
"1526" 603330.06238 647098.17286 "2" "4" "E" "4" "A1" "4E4A1"
"1527" 603339.87865 647100.080949999 "2" "4" "E" "4" "A1" "4E4A1"
"1528" 603337.97056 647109.89722 "2" "4" "E" "4" "A1" "4E4A1"
"1529" 603320.24611 647096.26477 "3" "2" "E" "4" "A1" "2E4A1"
"1530" 603330.06238 647098.17286 "3" "2" "E" "4" "A1" "2E4A1"
"1531" 603331.97047 647088.35659 "3" "2" "E" "4" "A1" "2E4A1"
"1532" 603322.1542 647086.4485 "3" "2" "E" "4" "A1" "2E4A1"
"1533" 603330.06238 647098.17286 "4" "3" "E" "4" "A1" "3E4A1"
"1534" 603331.97047 647088.35659 "4" "3" "E" "4" "A1" "3E4A1"
"1535" 603341.78674 647090.26468 "4" "3" "E" "4" "A1" "3E4A1"
"1536" 603339.87865 647100.080949999 "4" "3" "E" "4" "A1" "3E4A1"
"1537" 603347.78683 647111.80531 "1" "1" "F" "4" "A1" "1F4A1"
"1538" 603349.69492 647101.98904 "1" "1" "F" "4" "A1" "1F4A1"
"1539" 603339.87865 647100.080949999 "1" "1" "F" "4" "A1" "1F4A1"
"1540" 603337.97056 647109.89722 "1" "1" "F" "4" "A1" "1F4A1"
"1541" 603357.6031 647113.7134 "2" "4" "F" "4" "A1" "4F4A1"
"1542" 603359.51119 647103.89713 "2" "4" "F" "4" "A1" "4F4A1"
"1543" 603349.69492 647101.98904 "2" "4" "F" "4" "A1" "4F4A1"
"1544" 603347.78683 647111.80531 "2" "4" "F" "4" "A1" "4F4A1"
"1545" 603349.69492 647101.98904 "3" "2" "F" "4" "A1" "2F4A1"
"1546" 603351.60301 647092.17277 "3" "2" "F" "4" "A1" "2F4A1"
"1547" 603341.78674 647090.26468 "3" "2" "F" "4" "A1" "2F4A1"
"1548" 603339.87865 647100.080949999 "3" "2" "F" "4" "A1" "2F4A1"
"1549" 603359.51119 647103.89713 "4" "3" "F" "4" "A1" "3F4A1"
"1550" 603349.69492 647101.98904 "4" "3" "F" "4" "A1" "3F4A1"
"1551" 603351.60301 647092.17277 "4" "3" "F" "4" "A1" "3F4A1"
"1552" 603361.41928 647094.08086 "4" "3" "F" "4" "A1" "3F4A1"
"1553" 603357.6031 647113.7134 "1" "1" "O" "4" "A1" "1O4A1"
"1554" 603359.51119 647103.89713 "1" "1" "O" "4" "A1" "1O4A1"
"1555" 603369.32746 647105.80522 "1" "1" "O" "4" "A1" "1O4A1"
"1556" 603367.41937 647115.62149 "1" "1" "O" "4" "A1" "1O4A1"
"1557" 603367.41937 647115.62149 "2" "4" "O" "4" "A1" "4O4A1"
"1558" 603369.32746 647105.80522 "2" "4" "O" "4" "A1" "4O4A1"
"1559" 603379.14373 647107.71331 "2" "4" "O" "4" "A1" "4O4A1"
"1560" 603377.23564 647117.529579999 "2" "4" "O" "4" "A1" "4O4A1"
"1561" 603359.51119 647103.89713 "3" "2" "O" "4" "A1" "2O4A1"
"1562" 603369.32746 647105.80522 "3" "2" "O" "4" "A1" "2O4A1"
"1563" 603371.23555 647095.98895 "3" "2" "O" "4" "A1" "2O4A1"
"1564" 603361.41928 647094.08086 "3" "2" "O" "4" "A1" "2O4A1"
"1565" 603369.32746 647105.80522 "4" "3" "O" "4" "A1" "3O4A1"
"1566" 603379.14373 647107.71331 "4" "3" "O" "4" "A1" "3O4A1"
"1567" 603381.05182 647097.89704 "4" "3" "O" "4" "A1" "3O4A1"
"1568" 603371.23555 647095.98895 "4" "3" "O" "4" "A1" "3O4A1"
"1569" 603377.23564 647117.529579999 "1" "1" "P" "4" "A1" "1P4A1"
"1570" 603379.14373 647107.71331 "1" "1" "P" "4" "A1" "1P4A1"
"1571" 603388.96 647109.621399999 "1" "1" "P" "4" "A1" "1P4A1"
"1572" 603387.05191 647119.437669999 "1" "1" "P" "4" "A1" "1P4A1"
"1573" 603387.05191 647119.437669999 "2" "4" "P" "4" "A1" "4P4A1"
"1574" 603396.86818 647121.345759999 "2" "4" "P" "4" "A1" "4P4A1"
"1575" 603398.77627 647111.529489999 "2" "4" "P" "4" "A1" "4P4A1"
"1576" 603388.96 647109.621399999 "2" "4" "P" "4" "A1" "4P4A1"
"1577" 603379.14373 647107.71331 "3" "2" "P" "4" "A1" "2P4A1"
"1578" 603381.05182 647097.89704 "3" "2" "P" "4" "A1" "2P4A1"
"1579" 603390.86809 647099.80513 "3" "2" "P" "4" "A1" "2P4A1"
"1580" 603388.96 647109.621399999 "3" "2" "P" "4" "A1" "2P4A1"
"1581" 603388.96 647109.621399999 "4" "3" "P" "4" "A1" "3P4A1"
"1582" 603390.86809 647099.80513 "4" "3" "P" "4" "A1" "3P4A1"
"1583" 603400.68436 647101.71322 "4" "3" "P" "4" "A1" "3P4A1"
"1584" 603398.77627 647111.529489999 "4" "3" "P" "4" "A1" "3P4A1"
"1585" 603406.68445 647123.25385 "1" "1" "Y" "4" "A1" "1Y4A1"
"1586" 603408.59254 647113.43758 "1" "1" "Y" "4" "A1" "1Y4A1"
"1587" 603398.77627 647111.529489999 "1" "1" "Y" "4" "A1" "1Y4A1"
"1588" 603396.86818 647121.345759999 "1" "1" "Y" "4" "A1" "1Y4A1"
"1589" 603416.50072 647125.16194 "2" "4" "Y" "4" "A1" "4Y4A1"
"1590" 603418.40881 647115.34567 "2" "4" "Y" "4" "A1" "4Y4A1"
"1591" 603408.59254 647113.43758 "2" "4" "Y" "4" "A1" "4Y4A1"
"1592" 603406.68445 647123.25385 "2" "4" "Y" "4" "A1" "4Y4A1"
"1593" 603408.59254 647113.43758 "3" "2" "Y" "4" "A1" "2Y4A1"
"1594" 603410.50063 647103.62131 "3" "2" "Y" "4" "A1" "2Y4A1"
"1595" 603400.68436 647101.71322 "3" "2" "Y" "4" "A1" "2Y4A1"
"1596" 603398.77627 647111.529489999 "3" "2" "Y" "4" "A1" "2Y4A1"
"1597" 603418.40881 647115.34567 "4" "3" "Y" "4" "A1" "3Y4A1"
"1598" 603408.59254 647113.43758 "4" "3" "Y" "4" "A1" "3Y4A1"
"1599" 603410.50063 647103.62131 "4" "3" "Y" "4" "A1" "3Y4A1"
"1600" 603420.3169 647105.5294 "4" "3" "Y" "4" "A1" "3Y4A1"
