"x" "y" "Q" "X10x10" "X20x20" "ha4plot" "Forest" "unqeID"
"51803" 603270.56373325 648156.611450745 2 1 "E" 4 "S2" "1E4S2"
"3794" 603280.6411425 648156.123427492 2 1 "E" 4 "S2" "1E4S2"
"6894" 603280.37361 648166.034579996 2 1 "E" 4 "S2" "1E4S2"
"53793" 603270.56373325 648156.611450745 4 2 "E" 4 "S2" "2E4S2"
"81794" 603270.8405175 648146.719347496 4 2 "E" 4 "S2" "2E4S2"
"61794" 603280.908675 648146.212274995 4 2 "E" 4 "S2" "2E4S2"
"9794" 603280.6411425 648156.123427492 4 2 "E" 4 "S2" "2E4S2"
"41794" 603260.486324 648157.099473998 3 3 "E" 4 "S2" "3E4S2"
"7794" 603260.77236 648147.226419996 3 3 "E" 4 "S2" "3E4S2"
"52793" 603270.8405175 648146.719347496 3 3 "E" 4 "S2" "3E4S2"
"8894" 603270.56373325 648156.611450745 3 3 "E" 4 "S2" "3E4S2"
"1794" 603260.200288 648166.972527996 1 4 "E" 4 "S2" "4E4S2"
"4894" 603260.486324 648157.099473998 1 4 "E" 4 "S2" "4E4S2"
"2894" 603270.56373325 648156.611450745 1 4 "E" 4 "S2" "4E4S2"
"51083" 603270.286949 648166.503553996 1 4 "E" 4 "S2" "4E4S2"
"21804" 603250.113627 648167.441501997 2 1 "F" 4 "S2" "1F4S2"
"51816" 603250.40891475 648157.587497247 2 1 "F" 4 "S2" "1F4S2"
"3804" 603260.486324 648157.099473998 2 1 "F" 4 "S2" "1F4S2"
"6903" 603260.200288 648166.972527996 2 1 "F" 4 "S2" "1F4S2"
"53803" 603250.40891475 648157.587497247 4 2 "F" 4 "S2" "2F4S2"
"81803" 603250.7042025 648147.733492495 4 2 "F" 4 "S2" "2F4S2"
"61803" 603260.77236 648147.226419996 4 2 "F" 4 "S2" "2F4S2"
"9804" 603260.486324 648157.099473998 4 2 "F" 4 "S2" "2F4S2"
"41803" 603240.3315055 648158.075520497 3 3 "F" 4 "S2" "3F4S2"
"7804" 603240.636045 648148.240564995 3 3 "F" 4 "S2" "3F4S2"
"52803" 603250.7042025 648147.733492495 3 3 "F" 4 "S2" "3F4S2"
"8903" 603250.40891475 648157.587497247 3 3 "F" 4 "S2" "3F4S2"
"1804" 603240.026966 648167.910475999 1 4 "F" 4 "S2" "4F4S2"
"4903" 603240.3315055 648158.075520497 1 4 "F" 4 "S2" "4F4S2"
"2904" 603250.40891475 648157.587497247 1 4 "F" 4 "S2" "4F4S2"
"51093" 603250.113627 648167.441501997 1 4 "F" 4 "S2" "4F4S2"
"21817" 603249.5230515 648187.149511494 2 1 "G" 4 "S2" "1G4S2"
"51823" 603249.81833925 648177.295506746 2 1 "G" 4 "S2" "1G4S2"
"3817" 603259.914252 648176.845581993 2 1 "G" 4 "S2" "1G4S2"
"6916" 603259.628216 648186.718635991 2 1 "G" 4 "S2" "1G4S2"
"53816" 603249.81833925 648177.295506746 4 2 "G" 4 "S2" "2G4S2"
"81816" 603250.113627 648167.441501997 4 2 "G" 4 "S2" "2G4S2"
"61816" 603260.200288 648166.972527996 4 2 "G" 4 "S2" "2G4S2"
"9817" 603259.914252 648176.845581993 4 2 "G" 4 "S2" "2G4S2"
"41816" 603239.7224265 648177.745431498 3 3 "G" 4 "S2" "3G4S2"
"7817" 603240.026966 648167.910475999 3 3 "G" 4 "S2" "3G4S2"
"52816" 603250.113627 648167.441501997 3 3 "G" 4 "S2" "3G4S2"
"8916" 603249.81833925 648177.295506746 3 3 "G" 4 "S2" "3G4S2"
"1817" 603239.417887 648187.580386996 1 4 "G" 4 "S2" "4G4S2"
"4916" 603239.7224265 648177.745431498 1 4 "G" 4 "S2" "4G4S2"
"2917" 603249.81833925 648177.295506746 1 4 "G" 4 "S2" "4G4S2"
"51833" 603249.5230515 648187.149511494 1 4 "G" 4 "S2" "4G4S2"
"21824" 603248.932476 648206.857520998 2 1 "H" 4 "S2" "1H4S2"
"51843" 603249.22776375 648197.003516246 2 1 "H" 4 "S2" "1H4S2"
"3824" 603259.34218 648196.591689996 2 1 "H" 4 "S2" "1H4S2"
"6923" 603259.056144 648206.464743998 2 1 "H" 4 "S2" "1H4S2"
"53823" 603249.22776375 648197.003516246 4 2 "H" 4 "S2" "2H4S2"
"81823" 603249.5230515 648187.149511496 4 2 "H" 4 "S2" "2H4S2"
"61823" 603259.628216 648186.718635995 4 2 "H" 4 "S2" "2H4S2"
"9824" 603259.34218 648196.591689996 4 2 "H" 4 "S2" "2H4S2"
"41823" 603239.1133475 648197.415342495 3 3 "H" 4 "S2" "3H4S2"
"7824" 603239.417887 648187.580386996 3 3 "H" 4 "S2" "3H4S2"
"52823" 603249.5230515 648187.149511496 3 3 "H" 4 "S2" "3H4S2"
"8923" 603249.22776375 648197.003516246 3 3 "H" 4 "S2" "3H4S2"
"1824" 603238.808808 648207.250297997 1 4 "H" 4 "S2" "4H4S2"
"4923" 603239.1133475 648197.415342495 1 4 "H" 4 "S2" "4H4S2"
"2924" 603249.22776375 648197.003516246 1 4 "H" 4 "S2" "4H4S2"
"51853" 603248.932476 648206.857520998 1 4 "H" 4 "S2" "4H4S2"
"21834" 603248.3419005 648226.565530494 2 1 "I" 4 "S2" "1I4S2"
"51863" 603248.63718825 648216.711525744 2 1 "I" 4 "S2" "1I4S2"
"3834" 603258.770108 648216.337797992 2 1 "I" 4 "S2" "1I4S2"
"6933" 603258.484072 648226.210851993 2 1 "I" 4 "S2" "1I4S2"
"53833" 603248.63718825 648216.711525744 4 2 "I" 4 "S2" "2I4S2"
"81833" 603248.932476 648206.857520996 4 2 "I" 4 "S2" "2I4S2"
"61833" 603259.056144 648206.464743994 4 2 "I" 4 "S2" "2I4S2"
"9834" 603258.770108 648216.337797992 4 2 "I" 4 "S2" "2I4S2"
"41833" 603238.5042685 648217.085253496 3 3 "I" 4 "S2" "3I4S2"
"7834" 603238.808808 648207.250297997 3 3 "I" 4 "S2" "3I4S2"
"52833" 603248.932476 648206.857520996 3 3 "I" 4 "S2" "3I4S2"
"8933" 603248.63718825 648216.711525744 3 3 "I" 4 "S2" "3I4S2"
"1834" 603238.199729 648226.920208994 1 4 "I" 4 "S2" "4I4S2"
"4933" 603238.5042685 648217.085253496 1 4 "I" 4 "S2" "4I4S2"
"2934" 603248.63718825 648216.711525744 1 4 "I" 4 "S2" "4I4S2"
"51873" 603248.3419005 648226.565530494 1 4 "I" 4 "S2" "4I4S2"
"21844" 603247.751325 648246.273539998 2 1 "J" 4 "S2" "1J4S2"
"51883" 603248.04661275 648236.419535248 2 1 "J" 4 "S2" "1J4S2"
"3844" 603258.198036 648236.083905995 2 1 "J" 4 "S2" "1J4S2"
"6943" 603257.912 648245.956959996 2 1 "J" 4 "S2" "1J4S2"
"53843" 603248.04661275 648236.419535248 4 2 "J" 4 "S2" "2J4S2"
"81843" 603248.3419005 648226.565530494 4 2 "J" 4 "S2" "2J4S2"
"61843" 603258.484072 648226.210851993 4 2 "J" 4 "S2" "2J4S2"
"9844" 603258.198036 648236.083905995 4 2 "J" 4 "S2" "2J4S2"
"41843" 603237.8951895 648236.7551645 3 3 "J" 4 "S2" "3J4S2"
"7844" 603238.199729 648226.920208994 3 3 "J" 4 "S2" "3J4S2"
"52843" 603248.3419005 648226.565530494 3 3 "J" 4 "S2" "3J4S2"
"8943" 603248.04661275 648236.419535248 3 3 "J" 4 "S2" "3J4S2"
"1844" 603237.59065 648246.590119999 1 4 "J" 4 "S2" "4J4S2"
"4943" 603237.8951895 648236.7551645 1 4 "J" 4 "S2" "4J4S2"
"2944" 603248.04661275 648236.419535248 1 4 "J" 4 "S2" "4J4S2"
"51893" 603247.751325 648246.273539998 1 4 "J" 4 "S2" "4J4S2"
"21854" 603227.429975 648246.906699998 2 1 "K" 4 "S2" "1K4S2"
"51903" 603227.74376625 648237.090793747 2 1 "K" 4 "S2" "1K4S2"
"3854" 603237.8951895 648236.7551645 2 1 "K" 4 "S2" "1K4S2"
"6953" 603237.59065 648246.590119999 2 1 "K" 4 "S2" "1K4S2"
"53853" 603227.74376625 648237.090793747 4 2 "K" 4 "S2" "2K4S2"
"81853" 603228.0575575 648227.274887495 4 2 "K" 4 "S2" "2K4S2"
"61853" 603238.199729 648226.920208994 4 2 "K" 4 "S2" "2K4S2"
"9853" 603237.8951895 648236.7551645 4 2 "K" 4 "S2" "2K4S2"
"41853" 603217.592343 648237.426422995 3 3 "K" 4 "S2" "3K4S2"
"7853" 603217.915386 648227.629565995 3 3 "K" 4 "S2" "3K4S2"
"52853" 603228.0575575 648227.274887495 3 3 "K" 4 "S2" "3K4S2"
"8953" 603227.74376625 648237.090793747 3 3 "K" 4 "S2" "3K4S2"
"1854" 603217.2693 648247.223279998 1 4 "K" 4 "S2" "4K4S2"
"4953" 603217.592343 648237.426422995 1 4 "K" 4 "S2" "4K4S2"
"2954" 603227.74376625 648237.090793747 1 4 "K" 4 "S2" "4K4S2"
"51916" 603227.429975 648246.906699998 1 4 "K" 4 "S2" "4K4S2"
"21864" 603228.0575575 648227.274887495 2 1 "L" 4 "S2" "1L4S2"
"51923" 603228.37134875 648217.458981246 2 1 "L" 4 "S2" "1L4S2"
"3864" 603238.5042685 648217.085253496 2 1 "L" 4 "S2" "1L4S2"
"6963" 603238.199729 648226.920208994 2 1 "L" 4 "S2" "1L4S2"
"53863" 603228.37134875 648217.458981246 4 2 "L" 4 "S2" "2L4S2"
"81863" 603228.68514 648207.643074997 4 2 "L" 4 "S2" "2L4S2"
"61863" 603238.808808 648207.250297997 4 2 "L" 4 "S2" "2L4S2"
"9863" 603238.5042685 648217.085253496 4 2 "L" 4 "S2" "2L4S2"
"41863" 603218.238429 648217.832708996 3 3 "L" 4 "S2" "3L4S2"
"7863" 603218.561472 648208.035851996 3 3 "L" 4 "S2" "3L4S2"
"52863" 603228.68514 648207.643074997 3 3 "L" 4 "S2" "3L4S2"
"8963" 603228.37134875 648217.458981246 3 3 "L" 4 "S2" "3L4S2"
"1864" 603217.915386 648227.629565995 1 4 "L" 4 "S2" "4L4S2"
"4963" 603218.238429 648217.832708996 1 4 "L" 4 "S2" "4L4S2"
"2964" 603228.37134875 648217.458981246 1 4 "L" 4 "S2" "4L4S2"
"51933" 603228.0575575 648227.274887495 1 4 "L" 4 "S2" "4L4S2"
"21874" 603228.68514 648207.643074997 2 1 "M" 4 "S2" "1M4S2"
"51943" 603228.99893125 648197.827168746 2 1 "M" 4 "S2" "1M4S2"
"3874" 603239.1133475 648197.415342495 2 1 "M" 4 "S2" "1M4S2"
"6973" 603238.808808 648207.250297997 2 1 "M" 4 "S2" "1M4S2"
"53873" 603228.99893125 648197.827168746 4 2 "M" 4 "S2" "2M4S2"
"81873" 603229.3127225 648188.011262497 4 2 "M" 4 "S2" "2M4S2"
"61873" 603239.417887 648187.580386996 4 2 "M" 4 "S2" "2M4S2"
"9873" 603239.1133475 648197.415342495 4 2 "M" 4 "S2" "2M4S2"
"41873" 603218.884515 648198.238994997 3 3 "M" 4 "S2" "3M4S2"
"7873" 603219.207558 648188.442137998 3 3 "M" 4 "S2" "3M4S2"
"52873" 603229.3127225 648188.011262497 3 3 "M" 4 "S2" "3M4S2"
"8973" 603228.99893125 648197.827168746 3 3 "M" 4 "S2" "3M4S2"
"1874" 603218.561472 648208.035851996 1 4 "M" 4 "S2" "4M4S2"
"4973" 603218.884515 648198.238994997 1 4 "M" 4 "S2" "4M4S2"
"2974" 603228.99893125 648197.827168746 1 4 "M" 4 "S2" "4M4S2"
"51953" 603228.68514 648207.643074997 1 4 "M" 4 "S2" "4M4S2"
"21884" 603229.3127225 648188.011262497 2 1 "N" 4 "S2" "1N4S2"
"51963" 603229.62651375 648178.195356248 2 1 "N" 4 "S2" "1N4S2"
"3884" 603239.7224265 648177.745431498 2 1 "N" 4 "S2" "1N4S2"
"6983" 603239.417887 648187.580386996 2 1 "N" 4 "S2" "1N4S2"
"53883" 603229.62651375 648178.195356248 4 2 "N" 4 "S2" "2N4S2"
"81883" 603229.940305 648168.379449999 4 2 "N" 4 "S2" "2N4S2"
"61883" 603240.026966 648167.910475999 4 2 "N" 4 "S2" "2N4S2"
"9883" 603239.7224265 648177.745431498 4 2 "N" 4 "S2" "2N4S2"
"41883" 603219.530601 648178.645280998 3 3 "N" 4 "S2" "3N4S2"
"7883" 603219.853644 648168.848423999 3 3 "N" 4 "S2" "3N4S2"
"52883" 603229.940305 648168.379449999 3 3 "N" 4 "S2" "3N4S2"
"8983" 603229.62651375 648178.195356248 3 3 "N" 4 "S2" "3N4S2"
"1884" 603219.207558 648188.442137998 1 4 "N" 4 "S2" "4N4S2"
"4983" 603219.530601 648178.645280998 1 4 "N" 4 "S2" "4N4S2"
"2984" 603229.62651375 648178.195356248 1 4 "N" 4 "S2" "4N4S2"
"51973" 603229.3127225 648188.011262497 1 4 "N" 4 "S2" "4N4S2"
"21894" 603229.940305 648168.379449999 2 1 "O" 4 "S2" "1O4S2"
"51983" 603230.25409625 648158.563543746 2 1 "O" 4 "S2" "1O4S2"
"3894" 603240.3315055 648158.075520497 2 1 "O" 4 "S2" "1O4S2"
"6993" 603240.026966 648167.910475999 2 1 "O" 4 "S2" "1O4S2"
"53893" 603230.25409625 648158.563543746 4 2 "O" 4 "S2" "2O4S2"
"81893" 603230.5678875 648148.747637495 4 2 "O" 4 "S2" "2O4S2"
"61893" 603240.636045 648148.240564995 4 2 "O" 4 "S2" "2O4S2"
"9893" 603240.3315055 648158.075520497 4 2 "O" 4 "S2" "2O4S2"
"41893" 603220.176687 648159.051566996 3 3 "O" 4 "S2" "3O4S2"
"7893" 603220.49973 648149.254709996 3 3 "O" 4 "S2" "3O4S2"
"52893" 603230.5678875 648148.747637495 3 3 "O" 4 "S2" "3O4S2"
"8993" 603230.25409625 648158.563543746 3 3 "O" 4 "S2" "3O4S2"
"1894" 603219.853644 648168.848423999 1 4 "O" 4 "S2" "4O4S2"
"4993" 603220.176687 648159.051566996 1 4 "O" 4 "S2" "4O4S2"
"2994" 603230.25409625 648158.563543746 1 4 "O" 4 "S2" "4O4S2"
"51993" 603229.940305 648168.379449999 1 4 "O" 4 "S2" "4O4S2"
"21904" 603209.766983 648169.317397999 2 1 "P" 4 "S2" "1P4S2"
"511003" 603210.09927775 648159.539590247 2 1 "P" 4 "S2" "1P4S2"
"3904" 603220.176687 648159.051566996 2 1 "P" 4 "S2" "1P4S2"
"61003" 603219.853644 648168.848423999 2 1 "P" 4 "S2" "1P4S2"
"53903" 603210.09927775 648159.539590247 4 2 "P" 4 "S2" "2P4S2"
"81903" 603210.4315725 648149.761782497 4 2 "P" 4 "S2" "2P4S2"
"61903" 603220.49973 648149.254709996 4 2 "P" 4 "S2" "2P4S2"
"9903" 603220.176687 648159.051566996 4 2 "P" 4 "S2" "2P4S2"
"41903" 603200.0218685 648160.027613498 3 3 "P" 4 "S2" "3P4S2"
"7903" 603200.363415 648150.268854998 3 3 "P" 4 "S2" "3P4S2"
"52903" 603210.4315725 648149.761782497 3 3 "P" 4 "S2" "3P4S2"
"81003" 603210.09927775 648159.539590247 3 3 "P" 4 "S2" "3P4S2"
"1904" 603199.680322 648169.786371998 1 4 "P" 4 "S2" "4P4S2"
"41003" 603200.0218685 648160.027613498 1 4 "P" 4 "S2" "4P4S2"
"21004" 603210.09927775 648159.539590247 1 4 "P" 4 "S2" "4P4S2"
"52003" 603209.766983 648169.317397999 1 4 "P" 4 "S2" "4P4S2"
"21917" 603209.1023935 648188.873013498 2 1 "Q" 4 "S2" "1Q4S2"
"511016" 603209.43468825 648179.095205748 2 1 "Q" 4 "S2" "1Q4S2"
"3917" 603219.530601 648178.645280998 2 1 "Q" 4 "S2" "1Q4S2"
"61016" 603219.207558 648188.442137998 2 1 "Q" 4 "S2" "1Q4S2"
"53916" 603209.43468825 648179.095205748 4 2 "Q" 4 "S2" "2Q4S2"
"81916" 603209.766983 648169.317397999 4 2 "Q" 4 "S2" "2Q4S2"
"61916" 603219.853644 648168.848423999 4 2 "Q" 4 "S2" "2Q4S2"
"9916" 603219.530601 648178.645280998 4 2 "Q" 4 "S2" "2Q4S2"
"41916" 603199.3387755 648179.545130499 3 3 "Q" 4 "S2" "3Q4S2"
"7916" 603199.680322 648169.786371998 3 3 "Q" 4 "S2" "3Q4S2"
"52916" 603209.766983 648169.317397999 3 3 "Q" 4 "S2" "3Q4S2"
"81016" 603209.43468825 648179.095205748 3 3 "Q" 4 "S2" "3Q4S2"
"1917" 603198.997229 648189.303888999 1 4 "Q" 4 "S2" "4Q4S2"
"41016" 603199.3387755 648179.545130499 1 4 "Q" 4 "S2" "4Q4S2"
"21017" 603209.43468825 648179.095205748 1 4 "Q" 4 "S2" "4Q4S2"
"52016" 603209.1023935 648188.873013498 1 4 "Q" 4 "S2" "4Q4S2"
"21924" 603208.437804 648208.428628998 2 1 "R" 4 "S2" "1R4S2"
"511023" 603208.77009875 648198.650821248 2 1 "R" 4 "S2" "1R4S2"
"3924" 603218.884515 648198.238994997 2 1 "R" 4 "S2" "1R4S2"
"61023" 603218.561472 648208.035851996 2 1 "R" 4 "S2" "1R4S2"
"53923" 603208.77009875 648198.650821248 4 2 "R" 4 "S2" "2R4S2"
"81923" 603209.1023935 648188.873013498 4 2 "R" 4 "S2" "2R4S2"
"61923" 603219.207558 648188.442137998 4 2 "R" 4 "S2" "2R4S2"
"9923" 603218.884515 648198.238994997 4 2 "R" 4 "S2" "2R4S2"
"41923" 603198.6556825 648199.062647499 3 3 "R" 4 "S2" "3R4S2"
"7923" 603198.997229 648189.303888999 3 3 "R" 4 "S2" "3R4S2"
"52923" 603209.1023935 648188.873013498 3 3 "R" 4 "S2" "3R4S2"
"81023" 603208.77009875 648198.650821248 3 3 "R" 4 "S2" "3R4S2"
"1924" 603198.314136 648208.821405999 1 4 "R" 4 "S2" "4R4S2"
"41023" 603198.6556825 648199.062647499 1 4 "R" 4 "S2" "4R4S2"
"21024" 603208.77009875 648198.650821248 1 4 "R" 4 "S2" "4R4S2"
"52023" 603208.437804 648208.428628998 1 4 "R" 4 "S2" "4R4S2"
"21934" 603207.7732145 648227.984244496 2 1 "S" 4 "S2" "1S4S2"
"511033" 603208.10550925 648218.206436746 2 1 "S" 4 "S2" "1S4S2"
"3934" 603218.238429 648217.832708996 2 1 "S" 4 "S2" "1S4S2"
"61033" 603217.915386 648227.629565995 2 1 "S" 4 "S2" "1S4S2"
"53933" 603208.10550925 648218.206436746 4 2 "S" 4 "S2" "2S4S2"
"81933" 603208.437804 648208.428628998 4 2 "S" 4 "S2" "2S4S2"
"61933" 603218.561472 648208.035851996 4 2 "S" 4 "S2" "2S4S2"
"9933" 603218.238429 648217.832708996 4 2 "S" 4 "S2" "2S4S2"
"41933" 603197.9725895 648218.580164496 3 3 "S" 4 "S2" "3S4S2"
"7933" 603198.314136 648208.821405999 3 3 "S" 4 "S2" "3S4S2"
"52933" 603208.437804 648208.428628998 3 3 "S" 4 "S2" "3S4S2"
"81033" 603208.10550925 648218.206436746 3 3 "S" 4 "S2" "3S4S2"
"1934" 603197.631043 648228.338922996 1 4 "S" 4 "S2" "4S4S2"
"41033" 603197.9725895 648218.580164496 1 4 "S" 4 "S2" "4S4S2"
"21034" 603208.10550925 648218.206436746 1 4 "S" 4 "S2" "4S4S2"
"52033" 603207.7732145 648227.984244496 1 4 "S" 4 "S2" "4S4S2"
"21944" 603207.108625 648247.539859999 2 1 "T" 4 "S2" "1T4S2"
"511043" 603207.44091975 648237.762052245 2 1 "T" 4 "S2" "1T4S2"
"3944" 603217.592343 648237.426422995 2 1 "T" 4 "S2" "1T4S2"
"61043" 603217.2693 648247.223279998 2 1 "T" 4 "S2" "1T4S2"
"53943" 603207.44091975 648237.762052245 4 2 "T" 4 "S2" "2T4S2"
"81943" 603207.7732145 648227.984244497 4 2 "T" 4 "S2" "2T4S2"
"61943" 603217.915386 648227.629565995 4 2 "T" 4 "S2" "2T4S2"
"9943" 603217.592343 648237.426422995 4 2 "T" 4 "S2" "2T4S2"
"41943" 603197.2894965 648238.097681496 3 3 "T" 4 "S2" "3T4S2"
"7943" 603197.631043 648228.338923 3 3 "T" 4 "S2" "3T4S2"
"52943" 603207.7732145 648227.984244497 3 3 "T" 4 "S2" "3T4S2"
"81043" 603207.44091975 648237.762052245 3 3 "T" 4 "S2" "3T4S2"
"1944" 603196.94795 648247.85644 1 4 "T" 4 "S2" "4T4S2"
"41043" 603197.2894965 648238.097681496 1 4 "T" 4 "S2" "4T4S2"
"21044" 603207.44091975 648237.762052245 1 4 "T" 4 "S2" "4T4S2"
"52043" 603207.108625 648247.539859999 1 4 "T" 4 "S2" "4T4S2"
"21954" 603186.787275 648248.173019997 2 1 "U" 4 "S2" "1U4S2"
"511053" 603187.13807325 648238.433310745 2 1 "U" 4 "S2" "1U4S2"
"3954" 603197.2894965 648238.097681493 2 1 "U" 4 "S2" "1U4S2"
"61053" 603196.94795 648247.856439997 2 1 "U" 4 "S2" "1U4S2"
"53953" 603187.13807325 648238.433310745 4 2 "U" 4 "S2" "2U4S2"
"81953" 603187.4888715 648228.693601497 4 2 "U" 4 "S2" "2U4S2"
"61953" 603197.631043 648228.338922996 4 2 "U" 4 "S2" "2U4S2"
"9953" 603197.2894965 648238.097681493 4 2 "U" 4 "S2" "2U4S2"
"41953" 603176.98665 648238.768939998 3 3 "U" 4 "S2" "3U4S2"
"7953" 603177.3467 648229.048279997 3 3 "U" 4 "S2" "3U4S2"
"52953" 603187.4888715 648228.693601497 3 3 "U" 4 "S2" "3U4S2"
"81053" 603187.13807325 648238.433310745 3 3 "U" 4 "S2" "3U4S2"
"1954" 603176.6266 648248.489599997 1 4 "U" 4 "S2" "4U4S2"
"41053" 603176.98665 648238.768939998 1 4 "U" 4 "S2" "4U4S2"
"21054" 603187.13807325 648238.433310745 1 4 "U" 4 "S2" "4U4S2"
"52053" 603186.787275 648248.173019997 1 4 "U" 4 "S2" "4U4S2"
"21964" 603187.4888715 648228.693601497 2 1 "V" 4 "S2" "1V4S2"
"511063" 603187.83966975 648218.953892247 2 1 "V" 4 "S2" "1V4S2"
"3964" 603197.9725895 648218.580164496 2 1 "V" 4 "S2" "1V4S2"
"61063" 603197.631043 648228.338922996 2 1 "V" 4 "S2" "1V4S2"
"53963" 603187.83966975 648218.953892247 4 2 "V" 4 "S2" "2V4S2"
"81963" 603188.190468 648209.214182998 4 2 "V" 4 "S2" "2V4S2"
"61963" 603198.314136 648208.821405999 4 2 "V" 4 "S2" "2V4S2"
"9963" 603197.9725895 648218.580164496 4 2 "V" 4 "S2" "2V4S2"
"41963" 603177.70675 648219.327619998 3 3 "V" 4 "S2" "3V4S2"
"7963" 603178.0668 648209.606959997 3 3 "V" 4 "S2" "3V4S2"
"52963" 603188.190468 648209.214182998 3 3 "V" 4 "S2" "3V4S2"
"81063" 603187.83966975 648218.953892247 3 3 "V" 4 "S2" "3V4S2"
"1964" 603177.3467 648229.048279997 1 4 "V" 4 "S2" "4V4S2"
"41063" 603177.70675 648219.327619998 1 4 "V" 4 "S2" "4V4S2"
"21064" 603187.83966975 648218.953892247 1 4 "V" 4 "S2" "4V4S2"
"52063" 603187.4888715 648228.693601497 1 4 "V" 4 "S2" "4V4S2"
"21974" 603188.190468 648209.214183 2 1 "W" 4 "S2" "1W4S2"
"511073" 603188.54126625 648199.474473751 2 1 "W" 4 "S2" "1W4S2"
"3974" 603198.6556825 648199.062647499 2 1 "W" 4 "S2" "1W4S2"
"61073" 603198.314136 648208.821405999 2 1 "W" 4 "S2" "1W4S2"
"53973" 603188.54126625 648199.474473751 4 2 "W" 4 "S2" "2W4S2"
"81973" 603188.8920645 648189.734764501 4 2 "W" 4 "S2" "2W4S2"
"61973" 603198.997229 648189.303888999 4 2 "W" 4 "S2" "2W4S2"
"9973" 603198.6556825 648199.062647499 4 2 "W" 4 "S2" "2W4S2"
"41973" 603178.42685 648199.886300003 3 3 "W" 4 "S2" "3W4S2"
"7973" 603178.7869 648190.165640002 3 3 "W" 4 "S2" "3W4S2"
"52973" 603188.8920645 648189.734764501 3 3 "W" 4 "S2" "3W4S2"
"81073" 603188.54126625 648199.474473751 3 3 "W" 4 "S2" "3W4S2"
"1974" 603178.0668 648209.60696 1 4 "W" 4 "S2" "4W4S2"
"41073" 603178.42685 648199.886300003 1 4 "W" 4 "S2" "4W4S2"
"21074" 603188.54126625 648199.474473751 1 4 "W" 4 "S2" "4W4S2"
"52073" 603188.190468 648209.214183 1 4 "W" 4 "S2" "4W4S2"
"21984" 603188.8920645 648189.7347645 2 1 "X" 4 "S2" "1X4S2"
"511083" 603189.24286275 648179.99505525 2 1 "X" 4 "S2" "1X4S2"
"3984" 603199.3387755 648179.545130499 2 1 "X" 4 "S2" "1X4S2"
"61083" 603198.997229 648189.303888999 2 1 "X" 4 "S2" "1X4S2"
"53983" 603189.24286275 648179.99505525 4 2 "X" 4 "S2" "2X4S2"
"81983" 603189.593661 648170.255345999 4 2 "X" 4 "S2" "2X4S2"
"61983" 603199.680322 648169.786371998 4 2 "X" 4 "S2" "2X4S2"
"9983" 603199.3387755 648179.545130499 4 2 "X" 4 "S2" "2X4S2"
"41983" 603179.14695 648180.444980001 3 3 "X" 4 "S2" "3X4S2"
"7983" 603179.507 648170.72432 3 3 "X" 4 "S2" "3X4S2"
"52983" 603189.593661 648170.255345999 3 3 "X" 4 "S2" "3X4S2"
"81083" 603189.24286275 648179.99505525 3 3 "X" 4 "S2" "3X4S2"
"1984" 603178.7869 648190.16564 1 4 "X" 4 "S2" "4X4S2"
"41083" 603179.14695 648180.444980001 1 4 "X" 4 "S2" "4X4S2"
"21084" 603189.24286275 648179.99505525 1 4 "X" 4 "S2" "4X4S2"
"52083" 603188.8920645 648189.7347645 1 4 "X" 4 "S2" "4X4S2"
"21994" 603189.593661 648170.255345999 2 1 "Y" 4 "S2" "1Y4S2"
"511093" 603189.94445925 648160.515636749 2 1 "Y" 4 "S2" "1Y4S2"
"3994" 603200.0218685 648160.027613498 2 1 "Y" 4 "S2" "1Y4S2"
"61093" 603199.680322 648169.786371998 2 1 "Y" 4 "S2" "1Y4S2"
"53993" 603189.94445925 648160.515636749 4 2 "Y" 4 "S2" "2Y4S2"
"81993" 603190.2952575 648150.775927498 4 2 "Y" 4 "S2" "2Y4S2"
"61993" 603200.363415 648150.268854998 4 2 "Y" 4 "S2" "2Y4S2"
"9993" 603200.0218685 648160.027613498 4 2 "Y" 4 "S2" "2Y4S2"
"41993" 603179.86705 648161.003659999 3 3 "Y" 4 "S2" "3Y4S2"
"7993" 603180.2271 648151.282999998 3 3 "Y" 4 "S2" "3Y4S2"
"52993" 603190.2952575 648150.775927498 3 3 "Y" 4 "S2" "3Y4S2"
"81093" 603189.94445925 648160.515636749 3 3 "Y" 4 "S2" "3Y4S2"
"1994" 603179.507 648170.72432 1 4 "Y" 4 "S2" "4Y4S2"
"41093" 603179.86705 648161.003659999 1 4 "Y" 4 "S2" "4Y4S2"
"21094" 603189.94445925 648160.515636749 1 4 "Y" 4 "S2" "4Y4S2"
"52093" 603189.593661 648170.255345999 1 4 "Y" 4 "S2" "4Y4S2"
"53108" 603844.43413025 648010.495028251 4 1 "A" 1 "S3" "1A1S3"
"81108" 603845.54882 648020.160380001 4 1 "A" 1 "S3" "1A1S3"
"61108" 603855.8577 648019.2602 4 1 "A" 1 "S3" "1A1S3"
"9108" 603854.7382 648009.566135 4 1 "A" 1 "S3" "1A1S3"
"21138" 603843.3194405 648000.829676501 2 2 "A" 1 "S3" "2A1S3"
"51125" 603844.43413025 648010.495028251 2 2 "A" 1 "S3" "2A1S3"
"3188" 603854.7382 648009.566135 2 2 "A" 1 "S3" "2A1S3"
"6208" 603853.6187 647999.872070001 2 2 "A" 1 "S3" "2A1S3"
