"Species" "elev" "x" "y" "dden"
"4633" "Shorea_smithiana" 66.40401 605026.3417 647109.9223 0
"4634" "Shorea_smithiana" 72.60201 605339.8892 647191.5277 0
"4635" "Shorea_smithiana" 67.898 605338.0122 647208.108 0
"4636" "Shorea_smithiana" 68.72601 605347.2114 647228.3925 0
"4637" "Shorea_smithiana" 62.815 605534.409 647102.7978 0
"4638" "Shorea_smithiana" 59.243 605426.6371 647176.3195 0
"4639" "Shorea_smithiana" 58.499 605392.7361 647222.3275 0
"4640" "Shorea_smithiana" 57.916 605395.8035 647228.4748 0
"4641" "Shorea_smithiana" 66.568 605362.0215 647197.7073 0
"4642" "Shorea_smithiana" 76.51501 605669.666 647136.8087 0
"4643" "Shorea_smithiana" 63.847 605691.1939 647133.7744 0
"4644" "Shorea_smithiana" 77.981 605703.5569 647096.9429 0
"4645" "Shorea_smithiana" 66.015 605546.6259 647151.9549 0
"4646" "Shorea_smithiana" 71.32 605559.0096 647102.8395 0
"4647" "Shorea_smithiana" 67.787 605540.5797 647087.4531 0
"4648" "Shorea_smithiana" 88.481 605768.0742 647140.0471 0
"4649" "Shorea_smithiana" 72.593 605734.2505 647133.8475 0
"4650" "Shorea_smithiana" 76.01 605737.3127 647143.0658 0
"4651" "Shorea_smithiana" 76.922 605835.517 647266.0741 0
"4652" "Shorea_smithiana" 82.35001 605878.6572 647217.0111 0
"4653" "Shorea_smithiana" 73.46101 605853.9723 647259.9634 0
"4654" "Shorea_smithiana" 113.83101 606063.1882 647208.1124 0
"4655" "Shorea_smithiana" 120.94201 605998.609 647208.0023 0
"4656" "Shorea_smithiana" 114.85201 605986.3087 647207.9813 0
"4657" "Shorea_smithiana" 103.57101 605961.7447 647186.4423 0
"4658" "Shorea_smithiana" 121.75201 605998.6037 647211.0733 0
"4659" "Shorea_smithiana" 125.86201 606020.116 647217.2521 0
"4660" "Shorea_smithiana" 126.44701 606020.1369 647204.9679 0
"4661" "Shorea_smithiana" 126.301 606038.572 647217.2836 0
"4662" "Shorea_smithiana" 121.494 606026.324 647186.5524 0
"4663" "Shorea_smithiana" 117.672 605998.7084 647149.6528 0
"4664" "Shorea_smithiana" 113.729 605989.5592 647106.6429 0
"4665" "Shorea_smithiana" 119.48 605992.4114 647232.5599 0
"4666" "Shorea_smithiana" 117.85001 605989.5854 647091.2878 0
"4667" "Shorea_smithiana" 102.98901 605943.4457 647094.2801 0
"4668" "Shorea_smithiana" 89.813 605906.3879 647186.348 0
"4669" "Shorea_smithiana" 88.10001 605915.6626 647155.6534 0
"4670" "Shorea_smithiana" 101.87 605934.0977 647167.969 0
"4671" "Shorea_smithiana" 109.149 605955.6204 647168.0056 0
"4672" "Shorea_smithiana" 103.41801 605964.8115 647186.4475 0
"4673" "Shorea_smithiana" 113.144 605970.9986 647168.0318 0
"4674" "Shorea_smithiana" 110.523 605983.2518 647195.692 0
"4675" "Shorea_smithiana" 67.80901 605141.1881 647939.2931 0
"4676" "Shorea_smithiana" 83.534 605357.2581 647832.7874 0
"4677" "Shorea_smithiana" 78.188 605312.9075 647871.4072 0
"4678" "Shorea_smithiana" 79.27901 605360.7416 647952.5635 0
"4679" "Shorea_smithiana" 77.58501 605368.3293 647832.8062 0
"4680" "Shorea_smithiana" 77.68 605370.1609 647836.4946 0
"4681" "Shorea_smithiana" 79.85201 605429.2305 647827.3817 0
"4682" "Shorea_smithiana" 75.894 605469.8239 647823.7654 0
"4683" "Shorea_smithiana" 80.01601 605438.4185 647847.6662 0
"4684" "Shorea_smithiana" 82.746 605486.3025 647899.3407 0
"4685" "Shorea_smithiana" 80.748 605480.8232 647866.1643 0
"4686" "Shorea_smithiana" 80.828 605573.0345 647899.488 0
"4687" "Shorea_smithiana" 86.409 605689.2448 647921.7971 0
"4688" "Shorea_smithiana" 82.273 605692.9567 647907.0625 0
"4689" "Shorea_smithiana" 66.97501 605718.8831 647849.9854 0
"4690" "Shorea_smithiana" 76.63 605571.0134 648000.8286 0
"4691" "Shorea_smithiana" 73.165 605628.2371 647989.8702 0
"4692" "Shorea_smithiana" 76.73901 605637.4877 647973.3024 0
"4693" "Shorea_smithiana" 85.926 605602.5191 647917.9644 0
"4694" "Shorea_smithiana" 85.57001 605611.7619 647912.4522 0
"4695" "Shorea_smithiana" 87.62701 605663.3795 647936.4941 0
"4696" "Shorea_smithiana" 88.552 605674.457 647932.8276 0
"4697" "Shorea_smithiana" 82.35101 605665.2002 647953.0807 0
"4698" "Shorea_smithiana" 80.79301 605726.7266 647944.5865 0
"4699" "Shorea_smithiana" 89.15701 605825.1957 647904.8309 0
"4700" "Shorea_smithiana" 78.609 605812.8066 647957.0172 0
"4701" "Shorea_smithiana" 80.993 605778.9369 647984.5988 0
"4702" "Shorea_smithiana" 83.136 605825.0596 647984.6774 0
"4703" "Shorea_smithiana" 71.617 605858.8828 647990.8772 0
"4704" "Shorea_smithiana" 79.703 605775.9742 647917.0311 0
"4705" "Shorea_smithiana" 88.596 605812.8798 647914.0229 0
"4706" "Shorea_smithiana" 66.244 605769.9755 647824.89 0
"4707" "Shorea_smithiana" 69.825 605794.5973 647818.7899 0
"4708" "Shorea_smithiana" 61.961 605899.0076 647904.9567 0
"4709" "Shorea_smithiana" 68.722 605868.2151 647926.4013 0
"4710" "Shorea_smithiana" 78.455 605846.7345 647901.7965 0
"4711" "Shorea_smithiana" 70.96101 605812.9374 647880.2418 0
"4712" "Shorea_smithiana" 67.18 606031.3113 647871.401 0
"4713" "Shorea_smithiana" 65.853 606068.2904 647825.3987 0
"4714" "Shorea_smithiana" 67.256 606088.0234 647797.1788 0
"4715" "Shorea_smithiana" 60.465 606089.8077 647828.5064 0
"4716" "Shorea_smithiana" 70.81001 604324.1625 647696.5333 0
"4717" "Shorea_smithiana" 70.57101 604294.6683 647683.5854 0
"4718" "Shorea_smithiana" 70.332 604329.7105 647689.1721 0
"4719" "Shorea_smithiana" 77.686 604364.8567 647639.4806 0
"4720" "Shorea_smithiana" 70.32101 604287.293 647678.0452 0
"4721" "Shorea_smithiana" 75.941 604957.0472 647712.3401 0
"4722" "Shorea_smithiana" 68.562 604914.6858 647668.0458 0
"4723" "Shorea_smithiana" 67.984 604859.1772 647758.2402 0
"4724" "Shorea_smithiana" 78.104 605012.5187 647644.257 0
"4725" "Shorea_smithiana" 74.21201 605069.699 647659.0947 0
"4726" "Shorea_smithiana" 84.97701 605128.7264 647668.4076 0
"4727" "Shorea_smithiana" 75.716 605147.1978 647659.2258 0
"4728" "Shorea_smithiana" 82.201 605117.6458 647673.9167 0
"4729" "Shorea_smithiana" 87.595 605121.3793 647646.2837 0
"4730" "Shorea_smithiana" 89.106 605108.4827 647638.8914 0
"4731" "Shorea_smithiana" 85.325 605213.6815 647626.1712 0
"4732" "Shorea_smithiana" 90.482 605215.3446 647729.3605 0
"4733" "Shorea_smithiana" 88.663 605222.7416 647722.0025 0
"4734" "Shorea_smithiana" 73.938 605197.006 647666.6805 0
"4735" "Shorea_smithiana" 76.829 605189.6932 647624.288 0
"4736" "Shorea_smithiana" 80.075 605357.3737 647764.6109 0
"4737" "Shorea_smithiana" 89.49001 605534.6076 647709.6332 0
"4738" "Shorea_smithiana" 83.505 605523.4362 647768.578 0
"4739" "Shorea_smithiana" 73.55 605412.6987 647783.1309 0
"4740" "Shorea_smithiana" 73.96001 605410.8248 647797.8687 0
"4741" "Shorea_smithiana" 78.41 605420.0159 647816.3104 0
"4742" "Shorea_smithiana" 80.579 605432.936 647816.3323 0
"4743" "Shorea_smithiana" 84.496 605373.9275 647795.9634 0
"4744" "Shorea_smithiana" 82.262 605394.2023 647807.0535 0
"4745" "Shorea_smithiana" 82.325 605392.3847 647788.6242 0
"4746" "Shorea_smithiana" 80.644 605392.3972 647781.2539 0
"4747" "Shorea_smithiana" 71.23901 605405.3454 647764.6923 0
"4748" "Shorea_smithiana" 78.73701 605379.5193 647762.8058 0
"4749" "Shorea_smithiana" 81.93401 605376.0153 647648.5577 0
"4750" "Shorea_smithiana" 78.958 605355.7404 647637.4676 0
"4751" "Shorea_smithiana" 62.214 605630.6108 647674.7866 0
"4752" "Shorea_smithiana" 90.58601 605660.0438 647730.1152 0
"4753" "Shorea_smithiana" 86.11501 605641.5692 647741.1395 0
"4754" "Shorea_smithiana" 74.46301 605632.397 647711.642 0
"4755" "Shorea_smithiana" 63.402 605617.6672 647695.0334 0
"4756" "Shorea_smithiana" 78.994 605674.6545 647816.743 0
"4757" "Shorea_smithiana" 89.01401 605676.5598 647783.5792 0
"4758" "Shorea_smithiana" 84.679 605663.6773 647761.4458 0
"4759" "Shorea_smithiana" 86.94601 605676.6037 647757.7826 0
"4760" "Shorea_smithiana" 80.971 605698.74 647761.5055 0
"4761" "Shorea_smithiana" 81.617 605687.7439 647717.264 0
"4762" "Shorea_smithiana" 60.981 605735.6342 647765.2536 0
"4763" "Shorea_smithiana" 58.33 605787.4544 647676.8961 0
"4764" "Shorea_smithiana" 58.959 605817.0097 647660.3629 0
"4765" "Shorea_smithiana" 68.792 606084.3979 647754.7924 0
"4766" "Shorea_smithiana" 60.11 606005.2655 647634.887 0
"4767" "Shorea_smithiana" 59.376 605930.1353 647686.9665 0
"4768" "Shorea_smithiana" 59.687 605936.2694 647693.119 0
"4769" "Shorea_smithiana" 65.59 605945.3981 647754.5552 0
"4770" "Shorea_smithiana" 74.117 606000.744 647760.7917 0
"4771" "Shorea_smithiana" 68.195 606049.9028 647785.4438 0
"4772" "Shorea_smithiana" 59.9 605973.6367 647426.0029 0
"4773" "Shorea_superba" 68.03201 604418.5126 647551.1254 0
"4774" "Shorea_superba" 68.256 604497.8232 647573.3701 0
"4775" "Shorea_superba" 61.258 605985.7641 647527.3677 0
"4776" "Shorea_superba" 72.80901 606078.0738 647496.8148 0
"4777" "Shorea_superba" 68.095 606031.9873 647475.239 0
"4778" "Shorea_superba" 61.674 606013.4633 647515.1308 0
"4779" "Shorea_superba" 72.692 604418.72 647427.6708 0
"4780" "Shorea_superba" 82.983 604321.0666 647344.5893 0
"4781" "Shorea_superba" 68.658 604618.0621 647392.9964 0
"4782" "Shorea_superba" 69.396 604475.9749 647398.2853 0
"4783" "Shorea_superba" 70.481 604693.9033 647286.2525 0
"4784" "Shorea_superba" 58.26 605459.672 647282.0189 0
"4785" "Shorea_superba" 58.228 605435.7103 647270.9226 0
"4786" "Shorea_superba" 60.359 605849.9274 647398.7671 0
"4787" "Shorea_superba" 87.214 604633.1816 647184.8066 0
"4788" "Shorea_superba" 57.164 605494.2473 647204.0735 0
"4789" "Shorea_superba" 67.692 604752.0179 647837.2917 0
"4790" "Shorea_superba" 62.506 605803.8856 647780.1107 0
"4791" "Shorea_superba" 59.986 606053.0362 647752.8962 0
"4792" "Shorea_symingtonii" 74.632 605245.1994 647535.9364 0
"4793" "Shorea_symingtonii" 59.947 605383.6186 647519.5874 0
"4794" "Shorea_symingtonii" 58.674 605713.8667 647329.9902 0
"4795" "Shorea_symingtonii" 65.755 605615.1815 647418.2681 0
"4796" "Shorea_symingtonii" 75.535 605833.5369 647271.5985 0
"4797" "Shorea_symingtonii" 62.536 605926.2411 647444.9626 0
"4798" "Shorea_symingtonii" 70.07301 604397.0292 647158.6131 0
"4799" "Shorea_symingtonii" 62.989 605291.9607 647165.6499 0
"4800" "Shorea_symingtonii" 59.288 605432.7512 647200.8982 0
"4801" "Shorea_symingtonii" 59.341 605564.8831 647262.5429 0
"4802" "Shorea_symingtonii" 71.729 604270.1511 647996.7881 0
"4803" "Shorea_symingtonii" 78.77901 605607.9451 647982.4652 0
"4804" "Shorea_symingtonii" 67.728 605935.8504 647938.8008 0
"4805" "Shorea_symingtonii" 73.15401 605669.3257 647695.1212 0
"4806" "Shorea_symingtonii" 59.219 605864.8937 647712.0377 0
"4807" "Shorea_symingtonii" 60.149 606032.8274 647703.111 0
"4808" "Shorea_waltonii" 77.868 604403.6865 647591.638 0
"4809" "Shorea_waltonii" 71.15701 604472.1023 647508.8354 0
"4810" "Shorea_waltonii" 69.53101 604697.1835 647527.6403 0
"4811" "Shorea_waltonii" 71.125 604758.0165 647562.7525 0
"4812" "Shorea_waltonii" 63.026 605627.1809 647523.6861 0
"4813" "Shorea_waltonii" 68.245 605638.3743 647451.8431 0
"4814" "Shorea_waltonii" 62.616 605851.8028 647597.7731 0
"4815" "Shorea_waltonii" 58.587 605751.0427 647604.235 0
"4816" "Shorea_waltonii" 74.375 604636.6513 647313.7953 0
"4817" "Shorea_waltonii" 71.283 604651.4342 647299.0793 0
"4818" "Shorea_waltonii" 74.633 604703.0109 647354.4446 0
"4819" "Shorea_waltonii" 58.489 605459.6658 647285.7041 0
"4820" "Shorea_waltonii" 57.929 605435.6759 647291.1913 0
"4821" "Shorea_waltonii" 67.132 605640.6061 647441.5283 0
"4822" "Shorea_waltonii" 57.962 605536.776 647299.8389 0
"4823" "Shorea_waltonii" 56.736 605625.3016 647326.5229 0
"4824" "Shorea_waltonii" 70.868 604266.0778 647125.2264 0
"4825" "Shorea_waltonii" 69.69901 604469.0022 647153.2062 0
"4826" "Shorea_waltonii" 70.55901 604507.5939 647247.2442 0
"4827" "Shorea_waltonii" 83.791 604618.4311 647173.7261 0
"4828" "Shorea_waltonii" 81.873 604622.0452 647223.4827 0
"4829" "Shorea_waltonii" 61.763 605024.5395 647082.28 0
"4830" "Shorea_waltonii" 59.412 605002.3594 647104.3539 0
"4831" "Shorea_waltonii" 57.612 605417.2689 647262.2924 0
"4832" "Shorea_waltonii" 75.458 604381.0487 647886.4177 0
"4833" "Shorea_waltonii" 77.302 604382.8263 647928.8008 0
"4834" "Shorea_waltonii" 71.691 604246.1784 647985.6922 0
"4835" "Shorea_waltonii" 72.01 604408.5718 647978.5946 0
"4836" "Shorea_waltonii" 77.645 604464.123 647862.6035 0
"4837" "Shorea_waltonii" 74.579 604536.0176 647903.2618 0
"4838" "Shorea_waltonii" 77.283 604465.8324 647945.5239 0
"4839" "Shorea_waltonii" 67.26801 604971.4378 647929.7929 0
"4840" "Shorea_waltonii" 67.304 604999.2497 647850.6074 0
"4841" "Shorea_waltonii" 73.666 605121.0706 647828.7021 0
"4842" "Shorea_waltonii" 69.291 605139.3205 647950.3456 0
"4843" "Shorea_waltonii" 74.676 605111.6207 647963.197 0
"4844" "Shorea_waltonii" 66.78201 605107.856 648009.256 0
"4845" "Shorea_waltonii" 76.007 605102.3952 647965.024 0
"4846" "Shorea_waltonii" 79.177 605360.6823 647987.573 0
"4847" "Shorea_waltonii" 75.13 605462.4317 647834.8086 0
"4848" "Shorea_waltonii" 81.83401 605453.0388 647928.7661 0
"4849" "Shorea_waltonii" 72.58601 605497.2298 647984.1196 0
"4850" "Shorea_waltonii" 83.235 605834.4343 647901.7755 0
"4851" "Shorea_waltonii" 62.88 605945.2515 647840.5438 0
"4852" "Shorea_waltonii" 74.162 604403.4946 647705.8795 0
"4853" "Shorea_waltonii" 75.706 604499.2506 647823.9677 0
"4854" "Shorea_waltonii" 74.652 604493.7398 647809.2175 0
"4855" "Shorea_waltonii" 68.80901 604789.226 647654.9357 0
"4856" "Shorea_waltonii" 67.986 604949.5413 647784.1893 0
"4857" "Shorea_waltonii" 69.77 605130.4319 647753.1708 0
"4858" "Shorea_waltonii" 69.78001 605134.0781 647777.1309 0
"4859" "Shorea_waltonii" 68.498 605034.5117 647732.7397 0
"4860" "Shorea_waltonii" 67.886 605004.885 647791.6533 0
"4861" "Shorea_waltonii" 89.23701 605289.2535 647672.3646 0
"4862" "Shorea_waltonii" 69.995 605794.6036 647815.1047 0
"4863" "Shorea_waltonii" 62.662 606087.9919 647815.605 0
"4864" "Shorea_waltonii" 59.326 605948.4236 647785.2706 0
"4865" "Shorea_waltonii" 60.229 605945.4872 647702.3478 0
"4866" "Shorea_xanthophylla" 68.91 604431.3244 647615.6383 0
"4867" "Shorea_xanthophylla" 79.99001 604370.4294 647617.3786 0
"4868" "Shorea_xanthophylla" 84.93101 604340.9086 647613.6439 0
"4869" "Shorea_xanthophylla" 82.828 604289.2966 647585.9181 0
"4870" "Shorea_xanthophylla" 84.145 604296.6917 647573.0322 0
"4871" "Shorea_xanthophylla" 81.513 604272.7453 647552.7233 0
"4872" "Shorea_xanthophylla" 70.78201 604363.1254 647569.4585 0
"4873" "Shorea_xanthophylla" 81.341 604368.6084 647600.7921 0
"4874" "Shorea_xanthophylla" 83.256 604366.7551 647610.002 0
"4875" "Shorea_xanthophylla" 70.704 604364.965 647574.9894 0
"4876" "Shorea_xanthophylla" 70.736 604361.2875 647569.4554 0
"4877" "Shorea_xanthophylla" 81.193 604278.2717 647558.2604 0
"4878" "Shorea_xanthophylla" 82.201 604274.577 647556.4116 0
"4879" "Shorea_xanthophylla" 81.519 604261.5968 647598.7698 0
"4880" "Shorea_xanthophylla" 80.07201 604246.8185 647604.2728 0
"4881" "Shorea_xanthophylla" 77.50201 604355.8819 647492.0567 0
"4882" "Shorea_xanthophylla" 77.179 604344.8199 647486.5103 0
"4883" "Shorea_xanthophylla" 69.579 604348.4602 647514.1556 0
"4884" "Shorea_xanthophylla" 81.16701 604320.847 647475.4144 0
"4885" "Shorea_xanthophylla" 69.345 604555.0129 647582.6793 0
"4886" "Shorea_xanthophylla" 68.872 604562.3863 647582.6917 0
"4887" "Shorea_xanthophylla" 69.61401 604523.5718 647621.3212 0
"4888" "Shorea_xanthophylla" 77.416 604495.8906 647623.1173 0
"4889" "Shorea_xanthophylla" 75.023 604451.6118 647619.3577 0
"4890" "Shorea_xanthophylla" 70.302 604455.4056 647562.2431 0
"4891" "Shorea_xanthophylla" 68.47 604545.8972 647512.6447 0
"4892" "Shorea_xanthophylla" 68.228 604643.5519 647601.2545 0
"4893" "Shorea_xanthophylla" 68.62701 604571.7996 647475.8361 0
"4894" "Shorea_xanthophylla" 68.735 604599.4095 647516.42 0
"4895" "Shorea_xanthophylla" 67.998 604610.3381 647601.1986 0
"4896" "Shorea_xanthophylla" 68.009 604623.241 647604.9055 0
"4897" "Shorea_xanthophylla" 69.957 604675.0037 647549.7143 0
"4898" "Shorea_xanthophylla" 69.264 604711.9415 647527.6651 0
"4899" "Shorea_xanthophylla" 72.242 604735.9112 647540.6039 0
"4900" "Shorea_xanthophylla" 68.756 604717.4492 647544.2579 0
"4901" "Shorea_xanthophylla" 69.437 604722.9351 647573.749 0
"4902" "Shorea_xanthophylla" 67.97501 604785.6636 647581.2253 0
"4903" "Shorea_xanthophylla" 68.081 604781.9644 647588.5894 0
"4904" "Shorea_xanthophylla" 68.451 604765.3047 647619.8858 0
"4905" "Shorea_xanthophylla" 68.482 604700.7522 647597.6656 0
"4906" "Shorea_xanthophylla" 68.188 604680.4369 647610.5296 0
"4907" "Shorea_xanthophylla" 67.33501 604674.8857 647619.7334 0
"4908" "Shorea_xanthophylla" 69.07201 604676.9178 647511.0226 0
"4909" "Shorea_xanthophylla" 67.82301 604669.3781 647603.1406 0
"4910" "Shorea_xanthophylla" 68.637 604632.4496 647619.662 0
"4911" "Shorea_xanthophylla" 68.811 604617.6775 647621.4796 0
"4912" "Shorea_xanthophylla" 68.764 604647.1983 647625.2146 0
"4913" "Shorea_xanthophylla" 71.03201 604645.5728 647492.5438 0
"4914" "Shorea_xanthophylla" 68.46201 604776.4132 647597.7932 0
"4915" "Shorea_xanthophylla" 69.07201 604676.9178 647511.0226 0
"4916" "Shorea_xanthophylla" 67.916 604662.1363 647518.3682 0
"4917" "Shorea_xanthophylla" 68.73901 604664.01 647503.6305 0
"4918" "Shorea_xanthophylla" 68.708 604658.4651 647509.149 0
"4919" "Shorea_xanthophylla" 70.785 604684.3595 647470.4978 0
"4920" "Shorea_xanthophylla" 73.55801 604708.3262 647485.279 0
"4921" "Shorea_xanthophylla" 74.701 604712.0098 647487.1278 0
"4922" "Shorea_xanthophylla" 77.208 604907.5999 647491.1429 0
"4923" "Shorea_xanthophylla" 70.923 604870.6931 647494.7658 0
"4924" "Shorea_xanthophylla" 75.32301 604868.8162 647511.3461 0
"4925" "Shorea_xanthophylla" 75.26 604876.1852 647520.5717 0
"4926" "Shorea_xanthophylla" 74.25401 604889.0974 647518.7509 0
"4927" "Shorea_xanthophylla" 76.62601 604902.0176 647518.7727 0
"4928" "Shorea_xanthophylla" 72 604940.7702 647516.9954 0
"4929" "Shorea_xanthophylla" 77.90401 604940.8387 647476.4581 0
"4930" "Shorea_xanthophylla" 73.344 604913.1542 647480.0966 0
"4931" "Shorea_xanthophylla" 75.79301 604913.1387 647489.3096 0
"4932" "Shorea_xanthophylla" 70.924 604957.262 647585.2 0
"4933" "Shorea_xanthophylla" 73.83401 604979.389 647594.4505 0
"4934" "Shorea_xanthophylla" 71.528 604859.6187 647496.5897 0
"4935" "Shorea_xanthophylla" 79.022 604960.8865 647622.0584 0
"4936" "Shorea_xanthophylla" 73.861 604933.1928 647631.2248 0
"4937" "Shorea_xanthophylla" 73.68 604855.753 647596.0844 0
"4938" "Shorea_xanthophylla" 77.061 604863.1469 647590.569 0
"4939" "Shorea_xanthophylla" 72.68301 604853.9121 647597.9239 0
"4940" "Shorea_xanthophylla" 70.747 604846.512 647607.1244 0
"4941" "Shorea_xanthophylla" 67.96301 604890.766 647625.6253 0
"4942" "Shorea_xanthophylla" 70.16901 604864.9274 647631.1095 0
"4943" "Shorea_xanthophylla" 72.092 604853.8561 647631.0909 0
"4944" "Shorea_xanthophylla" 70.61 604868.6421 647614.5323 0
"4945" "Shorea_xanthophylla" 73.19801 604831.8939 647524.1822 0
"4946" "Shorea_xanthophylla" 69.9 604842.8284 647605.2756 0
"4947" "Shorea_xanthophylla" 69.742 604840.936 647631.069 0
"4948" "Shorea_xanthophylla" 68.07201 604831.7447 647612.6274 0
"4949" "Shorea_xanthophylla" 67.98801 604828.0313 647621.8341 0
"4950" "Shorea_xanthophylla" 68.241 604835.4532 647599.7353 0
"4951" "Shorea_xanthophylla" 67.72 604835.4749 647586.8371 0
"4952" "Shorea_xanthophylla" 72.067 604844.7439 647559.2135 0
"4953" "Shorea_xanthophylla" 71.54601 604841.0603 647557.3647 0
"4954" "Shorea_xanthophylla" 67.86 604794.8611 647595.9816 0
"4955" "Shorea_xanthophylla" 67.65601 604792.9642 647630.9881 0
"4956" "Shorea_xanthophylla" 70.341 604828.1619 647544.4446 0
"4957" "Shorea_xanthophylla" 74.048 604839.2301 647546.3059 0
"4958" "Shorea_xanthophylla" 83.02 604879.8222 647550.0596 0
"4959" "Shorea_xanthophylla" 81.691 604881.696 647535.3219 0
"4960" "Shorea_xanthophylla" 68.158 604850.4008 647487.3612 0
"4961" "Shorea_xanthophylla" 71.56001 604870.69 647496.6084 0
"4962" "Shorea_xanthophylla" 81.248 605097.6046 647524.631 0
"4963" "Shorea_xanthophylla" 83.08401 605031.0897 647576.1117 0
"4964" "Shorea_xanthophylla" 73.132 605036.7281 647515.315 0
"4965" "Shorea_xanthophylla" 77.092 604988.6954 647544.7156 0
"4966" "Shorea_xanthophylla" 81.569 605005.1591 647629.5037 0
"4967" "Shorea_xanthophylla" 78.45 605021.7566 647635.0596 0
"4968" "Shorea_xanthophylla" 82.497 605167.822 647463.9434 0
"4969" "Shorea_xanthophylla" 73.34801 605274.6453 647583.8943 0
"4970" "Shorea_xanthophylla" 68.384 605352.2442 647525.0621 0
"4971" "Shorea_xanthophylla" 60.399 605376.2434 647514.0471 0
"4972" "Shorea_xanthophylla" 64.091 605455.557 647534.4504 0
"4973" "Shorea_xanthophylla" 68.178 605446.2502 647584.1852 0
"4974" "Shorea_xanthophylla" 62.984 605435.1633 647593.3796 0
"4975" "Shorea_xanthophylla" 66.332 605459.1437 647593.4203 0
"4976" "Shorea_xanthophylla" 64.05901 605451.7483 647606.306 0
"4977" "Shorea_xanthophylla" 60.458 605601.2513 647582.6059 0
"4978" "Shorea_xanthophylla" 65.15 605584.6506 647578.8924 0
"4979" "Shorea_xanthophylla" 65.97501 605597.6193 647543.9048 0
"4980" "Shorea_xanthophylla" 76.579 605577.3882 647507.018 0
"4981" "Shorea_xanthophylla" 62.386 605583.0146 647453.5917 0
"4982" "Shorea_xanthophylla" 65.908 605619.8151 647512.6179 0
"4983" "Shorea_xanthophylla" 58.782 605660.4793 647473.9921 0
"4984" "Shorea_xanthophylla" 64.29601 605880.7803 647485.0542 0
"4985" "Shorea_xanthophylla" 59.03 605748.9526 647531.2637 0
"4986" "Shorea_xanthophylla" 58.976 605802.0987 647529.143 0
"4987" "Shorea_xanthophylla" 60.134 605837.5795 647498.2475 0
"4988" "Shorea_xanthophylla" 60.68 605785.5707 647482.6809 0
"4989" "Shorea_xanthophylla" 61.565 605785.5162 647514.7424 0
"4990" "Shorea_xanthophylla" 63.378 605871.942 647473.9834 0
"4991" "Shorea_xanthophylla" 61.026 605818.6021 647589.9775 0
"4992" "Shorea_xanthophylla" 62.922 605841.8612 647584.4893 0
"4993" "Shorea_xanthophylla" 61.468 605828.5888 647576.7277 0
"4994" "Shorea_xanthophylla" 63.622 605851.8536 647567.9228 0
"4995" "Shorea_xanthophylla" 61.183 605825.29 647563.4552 0
"4996" "Shorea_xanthophylla" 59.404 605815.307 647574.4939 0
"4997" "Shorea_xanthophylla" 58.442 605751.0766 647584.3347 0
"4998" "Shorea_xanthophylla" 59.88 605948.8791 647518.0917 0
"4999" "Shorea_xanthophylla" 59.054 605994.8294 647619.5141 0
"5000" "Shorea_xanthophylla" 60.134 605945.6076 647631.7143 0
"5001" "Shorea_xanthophylla" 60.583 605951.7626 647625.5827 0
"5002" "Shorea_xanthophylla" 60.743 605954.8405 647625.588 0
"5003" "Shorea_xanthophylla" 60.277 605948.7064 647619.4354 0
"5004" "Shorea_xanthophylla" 59.675 605939.5881 647551.8572 0
"5005" "Shorea_xanthophylla" 60.129 605961.0851 647573.3911 0
"5006" "Shorea_xanthophylla" 69.675 604409.7607 647271.0338 0
"5007" "Shorea_xanthophylla" 82.453 604308.0134 647423.7997 0
"5008" "Shorea_xanthophylla" 73.30801 604420.5999 647409.2479 0
"5009" "Shorea_xanthophylla" 73.258 604418.7541 647407.4021 0
"5010" "Shorea_xanthophylla" 76.71301 604378.1606 647411.0191 0
"5011" "Shorea_xanthophylla" 77.234 604378.1637 647409.1766 0
"5012" "Shorea_xanthophylla" 77.29201 604370.7884 647403.6364 0
"5013" "Shorea_xanthophylla" 71.121 604356.1881 647309.6387 0
"5014" "Shorea_xanthophylla" 78.37601 604350.4638 647422.0283 0
"5015" "Shorea_xanthophylla" 69.29601 604394.8944 647335.5002 0
"5016" "Shorea_xanthophylla" 69.067 604415.219 647317.1082 0
"5017" "Shorea_xanthophylla" 69.401 604424.4104 647335.5498 0
"5018" "Shorea_xanthophylla" 68.29 604426.2067 647366.8772 0
"5019" "Shorea_xanthophylla" 69.23901 604391.2058 647329.9662 0
"5020" "Shorea_xanthophylla" 82.161 604265.6668 647370.293 0
"5021" "Shorea_xanthophylla" 75.547 604269.3752 647357.4009 0
"5022" "Shorea_xanthophylla" 81.703 604256.4537 647364.7497 0
"5023" "Shorea_xanthophylla" 76.58801 604261.8472 647449.5187 0
"5024" "Shorea_xanthophylla" 69.666 604455.8639 647289.5373 0
"5025" "Shorea_xanthophylla" 68.841 604466.833 647350.3619 0
"5026" "Shorea_xanthophylla" 69.204 604494.533 647337.5103 0
"5027" "Shorea_xanthophylla" 69.16801 604500.0438 647352.2604 0
"5028" "Shorea_xanthophylla" 69.15401 604514.7833 647363.3408 0
"5029" "Shorea_xanthophylla" 69.219 604494.5206 647344.8806 0
"5030" "Shorea_xanthophylla" 69.022 604520.3034 647372.5631 0
"5031" "Shorea_xanthophylla" 68.636 604459.368 647398.2573 0
"5032" "Shorea_xanthophylla" 70.97401 604429.8439 647396.3651 0
"5033" "Shorea_xanthophylla" 73.18501 604427.9752 647414.7881 0
