"index" "site" "blockN" "blockL" "plot" "sp" "sdlrep" "wl" "origin" "mother" "name" "poss" "x" "y" "ztopo" "per.water.feb" "per.water.mar" "per.water.may" "light" "sand" "time" "mortality" "f.time" "height" "dia" "Tbio" "cdia" "rgr" "flood" "wden"
"5267" 1306 "A2" 2 "j" 20 "Sfal" 3 "H" "Mud" "Sfal1" "Sfal3" 19 80 80 107.606666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 109 1.52587679712354 6.53137112681318 1.44187378088375 0.225087106513594 "dry" "Sfal"
"5268" 314 "A2" 2 "j" 20 "Swal" 1 "H" NA "Swal1" "Swal1" 20 80 120 105.006666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 310 4.11853129161355 61.0976939270143 4.40998866211694 1.01203991277747 "dry" "Swal"
"5269" 58 "A2" 2 "j" 20 "Pmal" 1 "H" "Mud" "9PmalRDC1m" "aPmal1" 21 80 160 100.606666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 181 2.69733201515868 23.0709139701674 2.70992619825707 0.66616702075805 "dry" "Pmal"
"5270" 1466 "A2" 2 "j" 20 "Sgib" 3 "H" "Mud" "Sgib1" "Sgib3" 22 80 200 99.0066666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 249 2.35851648287647 17.1942507523623 2.3394657509782 0.563911654278308 "dry" "Sgib"
"5271" 922 "A2" 2 "j" 20 "Dry" 2 "H" NA "Dry1" "Dry2" 23 80 240 100.006666666667 25.60665451 10.55 24.85 19 89.331 6 NA "6" 231 NA 0 NA NA "dry" "Dry"
"5272" 346 "A2" 2 "j" 20 "Ssem" 1 "H" "All" "Ssem1" "Ssem1" 24 80 280 104.006666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 205 3.84994805159758 54.2364555715742 4.15499699157533 0.974958485885515 "dry" "Ssem"
"5273" 506 "A2" 2 "j" 20 "Smac" 1 "H" "Mud" "Smac1" "Smac1" 25 120 0 115.006666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 151 3.59491307266254 40.2626514484068 3.57994413364231 0.848840591558131 "dry" "Smac"
"5274" 794 "A2" 2 "j" 20 "Sfal" 2 "H" "Mud" "Sfal1" "Sfal2" 26 120 40 105.006666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 142 2.03499385748459 23.4997413673824 2.73499542961227 0.769298831313454 "dry" "Sfal"
"5275" 1114 "A2" 2 "j" 20 "Ptom" 3 "H" "All" "PtomRDC4a" "fPtom3" 27 120 80 106.406666666667 25.60665451 10.55 24.85 19 89.331 6 NA "6" 181 NA 0 NA NA "dry" "Ptom"
"5276" 858 "A2" 2 "j" 20 "Ssem" 2 "H" "All" "Ssem1" "Ssem2" 28 120 120 103.506666666667 25.60665451 10.55 24.85 19 89.331 6 1 "6" 269 3.49370863123987 15.2744234817536 2.20499433105847 0.373736998926582 "dry" "Ssem"
"5277" 378 "A2" 2 "j" 20 "Spau" 1 "H" NA "Spau1" "Spau1" 29 120 160 101.006666666667 25.60665451 10.55 24.85 19 89.331 6 NA "6" 210 NA 0 NA NA "dry" "Spau"
"5278" 2042 "A2" 2 "j" 20 "Smac" 4 "H" "Mud" "Smac1" "Smac4" 30 120 200 99.3066666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 122 2.91938349656224 46.18141200777 3.83405790253616 0.9867995926675 "dry" "Smac"
"5279" 1978 "A2" 2 "j" 20 "Sgib" 4 "H" "Mud" "Sgib1" "Sgib4" 31 120 240 98.4066666666667 25.60665451 10.55 24.85 19 89.331 6 NA "6" 264 NA 0 NA NA "dry" "Sgib"
"5280" 1434 "A2" 2 "j" 20 "Dry" 3 "H" NA "Dry1" "Dry3" 32 120 280 101.406666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 92 1.61996913550845 9.78668943446292 1.76499291783282 0.407344312182059 "dry" "Dry"
"5281" 1274 "A2" 2 "j" 20 "Smec" 3 "H" "All" "Smec1" "Smec3" 33 160 0 111.806666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 140 5.57494394590654 97.8175713399679 5.57999103941933 1.14642641630319 "dry" "Smec"
"5282" 634 "A2" 2 "j" 20 "Ssmi" 2 "H" "Mud" "90Ssmi10m" "bSsmi2" 34 160 40 110.006666666667 25.60665451 10.55 24.85 19 89.331 6 NA "6" 142 2.53590220631632 0 NA NA "dry" "Ssmi"
"5283" 1210 "A2" 2 "j" 20 "Spar" 3 "H" "Mud" "9PSpar2" "cSpar3" 35 160 80 105.906666666667 25.60665451 10.55 24.85 19 89.331 6 NA "6" 145 NA 0 NA NA "dry" "Spar"
"5284" 1914 "A2" 2 "j" 20 "Spau" 4 "H" NA "Spau1" "Spau4" 36 160 120 103.006666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 250 2.42487113059643 26.9699446125377 2.92998293510389 0.779737138496968 "dry" "Spau"
"5285" 986 "A2" 2 "j" 20 "Sbec" 2 "H" "Mud" "Sbec1" "Sbec2" 37 160 160 100.006666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 305 2.87464780451449 25.3309757251599 2.83955982504331 0.691672327656251 "dry" "Sbec"
"5286" 1786 "A2" 2 "j" 20 "Smec" 4 "H" "All" "Smec1" "Smec4" 38 160 200 98.0066666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 76 5.44417119495704 93.3118991561894 5.44996330262874 1.13076036491202 "dry" "Smec"
"5287" 826 "A2" 2 "j" 20 "Swal" 2 "H" NA "Swal1" "Swal2" 39 160 240 96.5066666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 256 4.62377551358195 67.0541535982205 4.61995670975389 1.01998147416968 "dry" "Swal"
"5288" 410 "A2" 2 "j" 20 "Dry" 1 "H" NA "Dry1" "Dry1" 40 160 280 99.3066666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 99 2.56998054467344 21.8127061124047 2.63499525616271 0.654248605436449 "dry" "Dry"
"5289" 250 "A2" 2 "j" 20 "Smec" 1 "H" "All" "Smec1" "Smec1" 41 200 0 107.006666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 274 3.15252279928314 46.4453057906715 3.84499674902333 0.964038417130109 "dry" "Smec"
"5290" 1658 "A2" 2 "j" 20 "Ssmi" 4 "H" "All" "Ssmi5a" "eSsmi4" 42 200 40 107.806666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 146 4.17880365655052 55.2857475178732 4.19499702026116 0.957217629943389 "dry" "Ssmi"
"5291" 1626 "A2" 2 "j" 20 "Ptom" 4 "H" "All" "PtomRDC1a" "ePtom4" 43 200 80 104.206666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 271 2.27473075329807 16.0409720892295 2.25964598997277 0.541254261009537 "dry" "Ptom"
"5292" 1562 "A2" 2 "j" 20 "Sxan" 4 "H" "All" "9KSxan2a" "hSxan4" 44 200 120 101.706666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 242 2.74818121673226 24.279170504738 2.77998201433031 0.685464685636479 "dry" "Sxan"
"5293" 122 "A2" 2 "j" 20 "Ssmi" 1 "H" "Mud" "90Ssmi10m" "bSsmi1" 45 200 160 100.006666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 152 4.83479058491679 87.5822624745723 5.27999053029454 1.13864503233043 "dry" "Ssmi"
"5294" 154 "A2" 2 "j" 20 "Slep" 1 "H" "Mud" "8PSlep4m" "bSlep1" 46 200 200 98.5066666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 141 2.31047614140462 20.3480956173011 2.5449950884039 0.654977511729156 "dry" "Slep"
"5295" 1050 "A2" 2 "j" 20 "Sxan" 3 "H" "All" "11HSxan1a" "iSxan3" 47 200 240 95.4066666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 211 3.56192363758686 40.7147266312584 3.59998611108432 0.857496405233995 "dry" "Sxan"
"5296" 1754 "A2" 2 "j" 20 "Sacu" 4 "H" "Mud" "9OSacu3" "bSacu4" 48 200 280 95.9066666666667 25.60665451 10.55 24.85 19 89.331 6 NA "6" 173 2.14979068748564 0 NA NA "dry" "Sacu"
"5297" 218 "A2" 2 "j" 20 "Sacu" 1 "H" "Mud" "8MSacu2" "aSacu1" 49 240 0 106.206666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 195 1.34499070628759 17.4861047098808 2.35923716484799 0.75954263048299 "dry" "Sacu"
"5298" 1498 "A2" 2 "j" 20 "Sbec" 3 "H" "Mud" "Sbec1" "Sbec3" 50 240 40 104.306666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 264 3.54115800268782 74.0328875189049 4.85442066574375 1.15840516959327 "dry" "Sbec"
"5299" 282 "A2" 2 "j" 20 "Sfal" 1 "H" "Mud" "Sfal1" "Sfal1" 51 240 80 106.006666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 193 2.37436307248913 29.2243515007537 3.04998360651332 0.826893141852764 "dry" "Sfal"
"5300" 442 "A2" 2 "j" 20 "Sgib" 1 "H" "Mud" "Sgib1" "Sgib1" 52 240 120 101.006666666667 25.60665451 10.55 24.85 19 89.331 6 NA "6" 249 1.209628042003 8.8134240303808 1.67493283447427 0.45233542930263 "dry" "Sgib"
"5301" 1690 "A2" 2 "j" 20 "Slep" 4 "H" "All" "12HSlep8a" "fSlep4" 53 240 160 102.306666666667 25.60665451 10.55 24.85 19 89.331 6 NA "6" 121 2.34435492193482 0 NA NA "dry" "Slep"
"5302" 1946 "A2" 2 "j" 20 "Dry" 4 "H" NA "Dry1" "Dry4" 54 240 200 99.9066666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 251 2.85984265301432 27.8043516213311 2.97496218463361 0.739975792239367 "dry" "Dry"
"5303" 890 "A2" 2 "j" 20 "Spau" 2 "H" NA "Spau1" "Spau2" 55 240 240 95.6066666666667 25.60665451 10.55 24.85 19 89.331 6 NA "6" 221 2.47014169634052 0 NA NA "dry" "Spau"
"5304" 666 "A2" 2 "j" 20 "Slep" 2 "H" "Mud" "9PSlep2m" "aSlep2" 56 240 280 96.8066666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 131 2.0896171898221 32.0693778078446 3.19499608763454 0.915925567822609 "dry" "Slep"
"5305" 762 "A2" 2 "j" 20 "Smec" 2 "H" "All" "Smec1" "Smec2" 57 280 0 107.006666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 153 4.91442773881151 81.8724178266729 5.10497796273402 1.09949102972493 "dry" "Smec"
"5306" 1242 "A2" 2 "j" 20 "Sacu" 3 "H" "Mud" "9OSacu3" "bSacu3" 58 280 40 105.506666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 191 1.23995967676372 5.18739778960747 1.28499027233672 0.179058194702797 "dry" "Sacu"
"5307" 2010 "A2" 2 "j" 20 "Sbec" 4 "H" "Mud" "Sbec1" "Sbec4" 59 280 80 107.006666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 105 3.32903890034346 39.6996780448835 3.55482770327902 0.867412048115585 "dry" "Sbec"
"5308" 698 "A2" 2 "j" 20 "Spar" 2 "H" "Mud" "Spar1RDC" "bSpar2" 60 280 120 103.006666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 148 2.57951545837586 20.6597416085372 2.56441026358888 0.625861343970165 "dry" "Spar"
"5309" 1370 "A2" 2 "j" 20 "Ssem" 3 "H" "All" "Ssem1" "Ssem3" 61 280 160 102.006666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 192 3.29332658568809 42.6603149616265 3.68499660786818 0.906970213713493 "dry" "Ssem"
"5310" 1594 "A2" 2 "j" 20 "Pmal" 4 "H" "All" "9LPmal9a" "ePmal4" 62 280 200 99.1066666666667 25.60665451 10.55 24.85 19 89.331 6 NA "6" 61 3.491990836185 0 NA NA "dry" "Pmal"
"5311" 26 "A2" 2 "j" 20 "Sxan" 1 "H" "Mud" "Sxan1RDCm" "aSxan1" 63 280 240 97.7066666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 172 3.76499667994542 62.9122778437278 4.47499720670304 1.0565900677159 "dry" "Sxan"
"5312" 1530 "A2" 2 "j" 20 "Smac" 3 "H" "Mud" "Smac1" "Smac3" 64 280 280 96.3066666666667 25.60665451 10.55 24.85 19 89.331 6 0 "6" 142 2.95719461652425 53.4560839564225 4.12499696969586 1.05565160042209 "dry" "Smac"
"5313" 1450 "A2" 2 "j" 19 "Sgib" 3 "L" "Mud" "Sgib1" "Sgib3" 1 0 0 21.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 56 1.31635861375235 0 NA NA "dry" "Sgib"
"5314" 362 "A2" 2 "j" 19 "Spau" 1 "L" NA "Spau1" "Spau1" 2 0 40 21.8066666666667 32.382415115 28.05 NA 43 76.466 6 0 "6" 75 3.3233717817903 0 NA NA "dry" "Spau"
"5315" 1354 "A2" 2 "j" 19 "Ssem" 3 "L" "All" "Ssem1" "Ssem3" 3 0 80 20.3066666666667 32.382415115 28.05 NA 43 76.466 6 0 "6" 116 3.09297591325894 0 NA NA "dry" "Ssem"
"5316" 42 "A2" 2 "j" 19 "Pmal" 1 "L" "Mud" "8MPmal8m" "dPmal1" 4 0 120 16.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 298 NA 0 NA NA "dry" "Pmal"
"5317" 1322 "A2" 2 "j" 19 "Swal" 3 "L" NA "Swal1" "Swal3" 5 0 160 21.3066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 52 NA 0 NA NA "dry" "Swal"
"5318" 1642 "A2" 2 "j" 19 "Ssmi" 4 "L" "All" "Ssmi4a" "fSsmi4" 6 0 200 18.1066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 301 3.26468987807418 0 NA NA "dry" "Ssmi"
"5319" 618 "A2" 2 "j" 19 "Ssmi" 2 "L" "Mud" "9HSsmi4m" "cSsmi2" 7 0 240 20.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 67 2.80955512492636 0 NA NA "dry" "Ssmi"
"5320" 1962 "A2" 2 "j" 19 "Sgib" 4 "L" "Mud" "Sgib1" "Sgib4" 8 0 280 19.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 178 NA 0 NA NA "dry" "Sgib"
"5321" 650 "A2" 2 "j" 19 "Slep" 2 "L" "Mud" "8QSlep4m" "cSlep2" 9 40 0 23.3066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 261 NA 0 NA NA "dry" "Slep"
"5322" 1674 "A2" 2 "j" 19 "Slep" 4 "L" "All" "12HSlep8a" "fSlep4" 10 40 40 21.3066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 242 1.56987260629645 0 NA NA "dry" "Slep"
"5323" 298 "A2" 2 "j" 19 "Swal" 1 "L" NA "Swal1" "Swal1" 11 40 80 21.1066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 141 5.42872913304762 0 NA NA "dry" "Swal"
"5324" 906 "A2" 2 "j" 19 "Dry" 2 "L" NA "Dry1" "Dry2" 12 40 120 18.7066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 130 NA 0 NA NA "dry" "Dry"
"5325" 682 "A2" 2 "j" 19 "Spar" 2 "L" "Mud" "Spar1RDC" "bSpar2" 13 40 160 18.4066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 142 NA 0 NA NA "dry" "Spar"
"5326" 1866 "A2" 2 "j" 19 "Ssem" 4 "L" "All" "Ssem1" "Ssem4" 14 40 200 17.4066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 202 NA 0 NA NA "dry" "Ssem"
"5327" 490 "A2" 2 "j" 19 "Smac" 1 "L" "Mud" "Smac1" "Smac1" 15 40 240 19.3066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 162 3.3807691432572 0 NA NA "dry" "Smac"
"5328" 842 "A2" 2 "j" 19 "Ssem" 2 "L" "All" "Ssem1" "Ssem2" 16 40 280 16.8066666666667 32.382415115 28.05 NA 43 76.466 6 0 "6" 129 3.46236913110084 40.473766474728 3.58931748386793 0.863977710269238 "dry" "Ssem"
"5329" 1930 "A2" 2 "j" 19 "Dry" 4 "L" NA "Dry1" "Dry4" 17 80 0 18.1066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 170 NA 0 NA NA "dry" "Dry"
"5330" 74 "A2" 2 "j" 19 "Ptom" 1 "L" "Mud" "9IPtom5m" "aPtom1" 18 80 40 15.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 142 NA 0 NA NA "dry" "Ptom"
"5331" 810 "A2" 2 "j" 19 "Swal" 2 "L" NA "Swal1" "Swal2" 19 80 80 15.3066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 154 NA 0 NA NA "dry" "Swal"
"5332" 1770 "A2" 2 "j" 19 "Smec" 4 "L" "All" "Smec1" "Smec4" 20 80 120 15.6066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 235 NA 0 NA NA "dry" "Smec"
"5333" 1994 "A2" 2 "j" 19 "Sbec" 4 "L" "Mud" "Sbec1" "Sbec4" 21 80 160 12.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 252 NA 0 NA NA "dry" "Sbec"
"5334" 714 "A2" 2 "j" 19 "Sacu" 2 "L" "Mud" "8MSacu2" "aSacu2" 22 80 200 13.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 174 1.17473401244707 0 NA NA "dry" "Sacu"
"5335" 1162 "A2" 2 "j" 19 "Slep" 3 "L" "All" "8PSlep2a" "eSlep3" 23 80 240 14.8066666666667 32.382415115 28.05 NA 43 76.466 6 0 "6" 207 2.78969532386603 0 NA NA "dry" "Slep"
"5336" 1610 "A2" 2 "j" 19 "Ptom" 4 "L" "All" "8LPtom6a" "gPtom4" 24 80 280 14.7066666666667 32.382415115 28.05 NA 43 76.466 6 0 "6" 185 2.90427271446743 0 NA NA "dry" "Ptom"
"5337" 394 "A2" 2 "j" 19 "Dry" 1 "L" NA "Dry1" "Dry1" 25 120 0 26.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 115 NA 0 NA NA "dry" "Dry"
"5338" 778 "A2" 2 "j" 19 "Sfal" 2 "L" "Mud" "Sfal1" "Sfal2" 26 120 40 24.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 224 NA 0 NA NA "dry" "Sfal"
"5339" 1482 "A2" 2 "j" 19 "Sbec" 3 "L" "Mud" "Sbec1" "Sbec3" 27 120 80 22.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 137 NA 0 NA NA "dry" "Sbec"
"5340" 138 "A2" 2 "j" 19 "Slep" 1 "L" "Mud" "Slep1RDCm" "dSlep1" 28 120 120 20.6066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 184 NA 0 NA NA "dry" "Slep"
"5341" 1898 "A2" 2 "j" 19 "Spau" 4 "L" NA "Spau1" "Spau4" 29 120 160 15.7066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 134 NA 0 NA NA "dry" "Spau"
"5342" 458 "A2" 2 "j" 19 "Sbec" 1 "L" "Mud" "Sbec1" "Sbec1" 30 120 200 15.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 142 NA 0 NA NA "dry" "Sbec"
"5343" 1514 "A2" 2 "j" 19 "Smac" 3 "L" "Mud" "Smac1" "Smac3" 31 120 240 16.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 192 NA 0 NA NA "dry" "Smac"
"5344" 426 "A2" 2 "j" 19 "Sgib" 1 "L" "Mud" "Sgib1" "Sgib1" 32 120 280 19.4066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 162 1.90934543757802 31.0734929366566 3.14499602543469 0.930225799550929 "dry" "Sgib"
"5345" 1546 "A2" 2 "j" 19 "Sxan" 4 "L" "All" "9KSxan29a" "fSxan4" 33 160 0 18.4066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 168 NA 0 NA NA "dry" "Sxan"
"5346" 1098 "A2" 2 "j" 19 "Ptom" 3 "L" "All" "Allptom4a" "hPtom3" 34 160 40 18.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 86 NA 0 NA NA "dry" "Ptom"
"5347" 266 "A2" 2 "j" 19 "Sfal" 1 "L" "Mud" "Sfal1" "Sfal1" 35 160 80 17.9066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 287 NA 0 NA NA "dry" "Sfal"
"5348" 2026 "A2" 2 "j" 19 "Smac" 4 "L" "Mud" "Smac1" "Smac4" 36 160 120 16.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 164 NA 0 NA NA "dry" "Smac"
"5349" 1258 "A2" 2 "j" 19 "Smec" 3 "L" "All" "Smec1" "Smec3" 37 160 160 16.5066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 275 NA 0 NA NA "dry" "Smec"
"5350" 1002 "A2" 2 "j" 19 "Smac" 2 "L" "Mud" "Smac1" "Smac2" 38 160 200 17.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 110 2.2477766792989 0 NA NA "dry" "Smac"
"5351" 1066 "A2" 2 "j" 19 "Pmal" 3 "L" "All" "9JPmal1a" "hPmal3" 39 160 240 20.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 204 NA 0 NA NA "dry" "Pmal"
"5352" 1802 "A2" 2 "j" 19 "Sfal" 4 "L" "Mud" "Sfal1" "Sfal4" 40 160 280 23.8066666666667 32.382415115 28.05 NA 43 76.466 6 0 "6" 133 2.99031770887309 0 NA NA "dry" "Sfal"
"5353" 10 "A2" 2 "j" 19 "Sxan" 1 "L" "Mud" "Sxan3RDCm" "eSxan1" 41 200 0 19.4066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 207 NA 0 NA NA "dry" "Sxan"
"5354" 746 "A2" 2 "j" 19 "Smec" 2 "L" "All" "Smec1" "Smec2" 42 200 40 18.6066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 233 NA 0 NA NA "dry" "Smec"
"5355" 1418 "A2" 2 "j" 19 "Dry" 3 "L" NA "Dry1" "Dry3" 43 200 80 16.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 161 NA 0 NA NA "dry" "Dry"
"5356" 1194 "A2" 2 "j" 19 "Spar" 3 "L" "Mud" "9PSpar2" "cSpar3" 44 200 120 16.3066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 158 NA 0 NA NA "dry" "Spar"
"5357" 1834 "A2" 2 "j" 19 "Swal" 4 "L" NA "Swal1" "Swal4" 45 200 160 18.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 157 NA 0 NA NA "dry" "Swal"
"5358" 1034 "A2" 2 "j" 19 "Sxan" 3 "L" "All" "Sxan2OUa" "gSxan3" 46 200 200 16.6066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 180 NA 0 NA NA "dry" "Sxan"
"5359" 234 "A2" 2 "j" 19 "Smec" 1 "L" "All" "Smec1" "Smec1" 47 200 240 18.1066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 105 NA 0 NA NA "dry" "Smec"
"5360" 1706 "A2" 2 "j" 19 "Spar" 4 "L" "Mud" "Spar1RDC" "bSpar4" 48 200 280 20.3066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 136 NA 0 NA NA "dry" "Spar"
"5361" 586 "A2" 2 "j" 19 "Ptom" 2 "L" "Mud" "PtomRDC2m" "bPtom2" 49 240 0 18.3066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" NA NA 0 NA NA "dry" "Ptom"
"5362" 1738 "A2" 2 "j" 19 "Sacu" 4 "L" "Mud" "9OSacu3" "bSacu4" 50 240 40 16.3066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 70 NA 0 NA NA "dry" "Sacu"
"5363" 1130 "A2" 2 "j" 19 "Ssmi" 3 "L" "All" "Ssmi5a" "eSsmi3" 51 240 80 16.1066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 162 NA 0 NA NA "dry" "Ssmi"
"5364" 938 "A2" 2 "j" 19 "Sgib" 2 "L" "Mud" "Sgib1" "Sgib2" 52 240 120 15.6066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 235 NA 0 NA NA "dry" "Sgib"
"5365" 522 "A2" 2 "j" 19 "Sxan" 2 "L" "Mud" "8MSxan9m" "bSxan2" 53 240 160 15.6066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 193 NA 0 NA NA "dry" "Sxan"
"5366" 1226 "A2" 2 "j" 19 "Sacu" 3 "L" "Mud" "9OSacu3" "bSacu3" 54 240 200 15.1066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 92 NA 0 NA NA "dry" "Sacu"
"5367" 874 "A2" 2 "j" 19 "Spau" 2 "L" NA "Spau1" "Spau2" 55 240 240 16.1066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 166 NA 0 NA NA "dry" "Spau"
"5368" 970 "A2" 2 "j" 19 "Sbec" 2 "L" "Mud" "Sbec1" "Sbec2" 56 240 280 15.3066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 147 NA 0 NA NA "dry" "Sbec"
"5369" 554 "A2" 2 "j" 19 "Pmal" 2 "L" "Mud" "8LPmal9m" "bPmal2" 57 280 0 15.5066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 125 NA 0 NA NA "dry" "Pmal"
"5370" 1290 "A2" 2 "j" 19 "Sfal" 3 "L" "Mud" "Sfal1" "Sfal3" 58 280 40 14.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 100 NA 0 NA NA "dry" "Sfal"
"5371" 202 "A2" 2 "j" 19 "Sacu" 1 "L" "Mud" "8MSacu2" "aSacu1" 59 280 80 15.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 204 NA 0 NA NA "dry" "Sacu"
"5372" 1386 "A2" 2 "j" 19 "Spau" 3 "L" NA "Spau1" "Spau3" 60 280 120 15.6066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 141 NA 0 NA NA "dry" "Spau"
"5373" 170 "A2" 2 "j" 19 "Spar" 1 "L" "Mud" "9QSpar10" "aSpar1" 61 280 160 13.8066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 272 NA 0 NA NA "dry" "Spar"
"5374" 330 "A2" 2 "j" 19 "Ssem" 1 "L" "All" "Ssem1" "Ssem1" 62 280 200 13.1066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 232 NA 0 NA NA "dry" "Ssem"
"5375" 1578 "A2" 2 "j" 19 "Pmal" 4 "L" "All" "12HPmal1a" "gPmal4" 63 280 240 13.5066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 236 NA 0 NA NA "dry" "Pmal"
"5376" 106 "A2" 2 "j" 19 "Ssmi" 1 "L" "Mud" "Ssmi2m" "aSsmi1" 64 280 280 14.1066666666667 32.382415115 28.05 NA 43 76.466 6 NA "6" 237 NA 0 NA NA "dry" "Ssmi"
"5377" 987 "A2" 3 "k" 22 "Sbec" 2 "H" "Mud" "Sbec1" "Sbec2" 1 0 0 39.7266666666666 24.5491131 11.25 18.35 18 89.876 6 0 "6" 239 3.52313780599056 38.0380896903999 3.47964078605824 0.827145061166312 "dry" "Sbec"
"5378" 315 "A2" 3 "k" 22 "Swal" 1 "H" NA "Swal1" "Swal1" 2 0 40 42.4266666666666 24.5491131 11.25 18.35 18 89.876 6 0 "6" 182 5.22138870416674 89.5815720393169 5.33991572967215 1.12428873795584 "dry" "Swal"
